coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_SA	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	icon_Esp	icon_Rutt	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi	title
25703	幻影战靴卷轴	装备进阶	1	4	80		3	1	1	1	0	1	4920	80juanzhouxuezi												用于80级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	3000	0	0	ZBSJ			0	0	0	1	1	0
25704	幻影戒指卷轴	装备进阶	1	4	80		3	1	1	1	0	1	4920	80juanzhoujiezhi												用于80级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	3000	0	0	ZBSJ			0	0	0	1	1	0
25705	幻影手镯卷轴	装备进阶	1	4	80		3	1	1	1	0	1	4920	80juanzhoushouzu												用于80级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	3000	0	0	ZBSJ			0	0	0	1	1	0
25706	曙光剑卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhouwuqi												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25707	曙光头盔卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhoutoukui												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25708	曙光铠甲卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhouyifu												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25709	曙光战靴卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhouxuezi												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25710	曙光戒指卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhoujiezhi												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25711	曙光手镯卷轴	装备进阶	1	4	100		3	1	1	1	0	1	4920	100juanzhoushouzu												用于100级装备升阶#H获得途径：副本掉落，副本商店兑换	紫色	0	4000	0	0	ZBSJ			0	0	0	1	1	0
25712	经验	数值	1	2	1		3	1	1	0	0	1	1200	jingyan						jingyan_Turkish						经验	紫色	0	1	0	0	0			0	0	0	1	1	0
25713	战争之王魂魄	英雄进阶	1	1	80		4	1	1	1	0	1	4910	5002hun			5002hun_US	5002hun_SA	5002hun_RU	5002hun_Turkish	5002hun_PL	5002hun_Fr	5002hun_en	5002hun_Esp	5002hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25714	幻术妖姬魂魄	英雄进阶	1	1	80		4	1	1	1	0	1	4910	5007hun			5007hun_US	5007hun_SA	5007hun_RU	5007hun_Turkish	5007hun_PL	5007hun_Fr	5007hun_en	5007hun_Esp	5007hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25715	众神之王魂魄	英雄进阶	1	1	80		4	1	1	1	0	1	4910	5008hun			5008hun_US	5008hun_SA	5008hun_RU	5008hun_Turkish	5008hun_PL	5008hun_Fr	5008hun_en	5008hun_Esp	5008hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25716	大法师魂魄	英雄进阶	1	1	80		4	1	1	1	0	1	4910	5003hun			5003hun_US	5003hun_SA	5003hun_RU	5003hun_Turkish	5003hun_PL	5003hun_Fr	5003hun_en	5003hun_Esp	5003hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25717	地狱斧王魂魄	英雄进阶	1	1	100		4	1	1	1	0	1	4910	5009hun			5009hun_US	5009hun_SA	5009hun_RU	5009hun_Turkish	5009hun_PL	5009hun_Fr	5009hun_en	5009hun_Esp	5009hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25718	寒冰女巫魂魄	英雄进阶	1	1	100		4	1	1	1	0	1	4910	5010hun			5010hun_US	5010hun_SA	5010hun_RU	5010hun_Turkish	5010hun_PL	5010hun_Fr	5010hun_en	5010hun_Esp	5010hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25719	烈焰女神魂魄	英雄进阶	1	1	100		4	1	1	1	0	1	4910	5011hun			5011hun_US	5011hun_SA	5011hun_RU	5011hun_Turkish	5011hun_PL	5010hun_Fr	5011hun_en	5011hun_Esp	5011hun_Rutt	用于将英雄进化为红色#H获得途径：英灵神殿掉落	黄色	0	3000	0	0	YXJINJIE			0	0	0	1	1	0
25720	一级生命宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshishengming1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25721	一级物攻宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshiwugong1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25722	一级法攻宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshifagong1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25723	一级物防宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshiwufang1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25724	一级法防宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshifafang1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25725	一级暴击宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshibaoji1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25726	一级免暴宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshimianbao1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25727	一级破挡宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshipodang1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25728	一级格挡宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshigedang1												宝石镶嵌	绿色	0	1000	0	0	BS			0	0	0	1	0	0
25729	二级生命宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshishengming2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25730	二级物攻宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshiwugong2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25731	二级法攻宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshifagong2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25732	二级物防宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshiwufang2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25733	二级法防宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshifafang2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25734	二级暴击宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshibaoji2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25735	二级免暴宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshimianbao2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25736	二级破挡宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshipodang2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25737	二级格挡宝石	宝石	5	3	40		1	1	1	1	0	1	4660	baoshigedang2												宝石镶嵌	绿色	0	2000	0	0	BS			0	0	0	1	0	0
25738	三级生命宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshishengming3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25739	三级物攻宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshiwugong3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25740	三级法攻宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshifagong3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25741	三级物防宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshiwufang3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25742	三级法防宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshifafang3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25743	三级暴击宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshibaoji3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25744	三级免暴宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshimianbao3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25745	三级破挡宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshipodang3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25746	三级格挡宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshigedang3												宝石镶嵌	蓝色	0	3000	0	0	BS			0	0	0	1	0	0
25747	四级生命宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshishengming4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25748	四级物攻宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshiwugong4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25749	四级法攻宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshifagong4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25750	四级物防宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshiwufang4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25751	四级法防宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshifafang4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25752	四级暴击宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshibaoji4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25753	四级免暴宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshimianbao4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25754	四级破挡宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshipodang4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25755	四级格挡宝石	宝石	5	3	40		2	1	1	1	0	1	4660	baoshigedang4												宝石镶嵌	蓝色	0	4000	0	0	BS			0	0	0	1	0	0
25756	五级生命宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshishengming5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25757	五级物攻宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshiwugong5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25758	五级法攻宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshifagong5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25759	五级物防宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshiwufang5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25760	五级法防宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshifafang5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25761	五级暴击宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshibaoji5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25762	五级免暴宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshimianbao5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25763	五级破挡宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshipodang5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25764	五级格挡宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshigedang5												宝石镶嵌	紫色	0	5000	0	0	BS			0	0	0	1	1	0
25765	六级生命宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshishengming6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25766	六级物攻宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshiwugong6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25767	六级法攻宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshifagong6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25768	六级物防宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshiwufang6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25769	六级法防宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshifafang6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25770	六级暴击宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshibaoji6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25771	六级免暴宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshimianbao6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25772	六级破挡宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshipodang6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25773	六级格挡宝石	宝石	5	3	40		3	1	1	1	0	1	4660	baoshigedang6												宝石镶嵌	紫色	0	6000	0	0	BS			0	0	0	1	1	0
25774	七级生命宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshishengming7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25775	七级物攻宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshiwugong7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25776	七级法攻宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshifagong7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25777	七级物防宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshiwufang7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25778	七级法防宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshifafang7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25779	七级暴击宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshibaoji7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25780	七级免暴宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshimianbao7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25781	七级破挡宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshipodang7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25782	七级格挡宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshigedang7												宝石镶嵌	橙色	0	7000	0	0	BS			0	0	0	1	1	0
25783	八级生命宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshishengming8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25784	八级物攻宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshiwugong8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25785	八级法攻宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshifagong8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25786	八级物防宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshiwufang8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25787	八级法防宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshifafang8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25788	八级暴击宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshibaoji8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25789	八级免暴宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshimianbao8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25790	八级破挡宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshipodang8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25791	八级格挡宝石	宝石	5	3	40		5	1	1	1	0	1	4660	baoshigedang8												宝石镶嵌	橙色	0	8000	0	0	BS			0	0	0	1	1	0
25792	九级生命宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshishengming9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25793	九级物攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwugong9	baoshiwugong9da											宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25794	九级法攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifagong9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25795	九级物防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwufang9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25796	九级法防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifafang9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25797	九级暴击宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshibaoji9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25798	九级免暴宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshimianbao9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25799	九级破挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshipodang9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25800	九级格挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshigedang9												宝石镶嵌	红色	0	9000	0	0	BS			0	0	0	1	1	0
25801	十级生命宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshishengming10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25802	十级物攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwugong10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25803	十级法攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifagong10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25804	十级物防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwufang10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25805	十级法防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifafang10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25806	十级暴击宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshibaoji10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25807	十级免暴宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshimianbao10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25808	十级破挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshipodang10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25809	十级格挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshigedang10												宝石镶嵌	红色	0	10000	0	0	BS			0	0	0	1	1	0
25810	十一级生命宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshishengming11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25811	十一级物攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwugong11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25812	十一级法攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifagong11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25813	十一级物防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwufang11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25814	十一级法防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifafang11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25815	十一级暴击宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshibaoji11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25816	十一级免暴宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshimianbao11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25817	十一级破挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshipodang11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25818	十一级格挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshigedang11												宝石镶嵌	红色	0	11000	0	0	BS			0	0	0	1	1	0
25819	十二级生命宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshishengming12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25820	十二级物攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwugong12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25821	十二级法攻宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifagong12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25822	十二级物防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshiwufang12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25823	十二级法防宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshifafang12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25824	十二级暴击宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshibaoji12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25825	十二级免暴宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshimianbao12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25826	十二级破挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshipodang12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25827	十二级格挡宝石	宝石	5	3	40		6	1	1	1	0	1	4660	baoshigedang12												宝石镶嵌	红色	0	12000	0	0	BS			0	0	0	1	1	0
25828	金币	数值	1	2	1		5	0	1	0	0	1	1200	jinBi												金币	橙色	0	0	0	0	0			0	0	0	1	1	0
25829	魔晶	数值	1	2	1		3	0	1	0	0	1	1200	moJing												魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
25831	宝石封印石	宝石封印	1	1	60		3	1	1	1	0	1	4880	baoshifengyinshi												用于宝石封印,每次宝石封印消耗一个宝石封印石#H获得途径：羽翼返利活动	紫色	0	2000	0	0	BSFY			0	0	0	1	1	0
25832	小喇叭	商城道具	1	1	36		3	1	1	0	0	1	4650	laba												用于世界频道喊话#H#C(#FF0000)贵族3使用无等级限制#n	紫色	0	1500	0	0	0			0	0	0	1	1	0
25833	圣灵碎片	材料兑换	1	1	1		4	1	1	1	0	1	4930	shenglingsuipian												在劫宝中掉落，可在地精宝库中兑换珍稀物品	黄色	0	10000	0	0	OPEN_GOBLIN_EXCHANGE			0	0	0	1	1	0
25834	超值攻击宝石礼盒	商城道具	1	1	1		4	0	1	1	0	1	4650	lihejingxi3												打开可获得三级物攻宝石×6，三级法攻宝石×6	黄色	0	10000	0	0	0			0	0	0	1	1	0
25835	首充羽翼礼盒	道具	1	1	20	25836	4	0	0	1	0	1	4680	baiselianren												需要羽翼灵石开启，开启后可以获得羽翼#C(#FF0000)【白色恋人】#n，羽翼灵石可在首充五重礼中第五重礼获取。获得酷炫羽翼，可提升全队战斗力。	黄色	0	0	0	0	OPEN_SHOUCHONG_PACK			0	0	0	1	1	0
25836	羽翼灵石	道具	1	1	20		4	0	0	0	0	1	4680	SCYYKaiQiShi												用于开启首充羽翼礼盒	黄色	0	0	0	0	0			0	0	0	1	1	0
25837	羽翼培养石	羽翼	1	1	65		3	1	1	1	0	1	4800	yuyipeoyangshi												羽翼培养时代替神石，每次培养消耗1个，培养时优先消耗羽翼培养石。	紫色	0	3000	0	0	OPEN_WING			0	0	0	1	1	0
25838	10级礼包	礼包	1	1	10		3	0	0	1	0	1	4990	libaodengji												打开可获得：20级礼包×1，金币+50000。	紫色	0	0	0	0	0			0	0	1	1	1	0
