roundId	opponentCnt	rewardItem	needReset
1659	2	()	0
1660	1	()	1
1661	5	()	0
1662	4	()	0
1663	3	()	0
1664	2	()	0
1665	1	()	1
1666	5	()	0
1667	4	()	0
1668	3	()	0
1669	2	()	0
1670	1	()	1
1671	5	()	0
1672	4	()	0
1673	3	()	0
1674	2	()	0
1675	1	()	1
1676	5	()	0
1677	4	()	0
1678	3	()	0
1679	2	()	0
1680	1	()	1
1681	5	()	0
1682	4	()	0
1683	3	()	0
1684	2	()	0
1685	1	()	1
1686	5	()	0
1687	4	()	0
1688	3	()	0
1689	2	()	0
1690	1	()	1
1691	5	()	0
1692	4	()	0
1693	3	()	0
1694	2	()	0
1695	1	()	1
1696	5	()	0
1697	4	()	0
1698	3	()	0
1699	2	()	0
1700	1	()	1
1701	5	()	0
1702	4	()	0
1703	3	()	0
1704	2	()	0
1705	1	()	1
1706	5	()	0
1707	4	()	0
1708	3	()	0
1709	2	()	0
1710	1	()	1
1711	5	()	0
1712	4	()	0
1713	3	()	0
1714	2	()	0
1715	1	()	1
1716	5	()	0
1717	4	()	0
1718	3	()	0
1719	2	()	0
1720	1	()	1
1721	5	()	0
1722	4	()	0
1723	3	()	0
1724	2	()	0
1725	1	()	1
1726	5	()	0
1727	4	()	0
1728	3	()	0
1729	2	()	0
1730	1	()	1
1731	5	()	0
1732	4	()	0
1733	3	()	0
1734	2	()	0
1735	1	()	1
1736	5	()	0
1737	4	()	0
1738	3	()	0
1739	2	()	0
1740	1	()	1
1741	5	()	0
1742	4	()	0
1743	3	()	0
1744	2	()	0
1745	1	()	1
1746	5	()	0
1747	4	()	0
1748	3	()	0
1749	2	()	0
1750	1	()	1
1751	5	()	0
1752	4	()	0
1753	3	()	0
1754	2	()	0
1755	1	()	1
1756	5	()	0
1757	4	()	0
1758	3	()	0
1759	2	()	0
1760	1	()	1
1761	5	()	0
1762	4	()	0
1763	3	()	0
1764	2	()	0
1765	1	()	1
1766	5	()	0
1767	4	()	0
1768	3	()	0
1769	2	()	0
1770	1	()	1
1771	5	()	0
1772	4	()	0
1773	3	()	0
1774	2	()	0
1775	1	()	1
1776	5	()	0
1777	4	()	0
1778	3	()	0
1779	2	()	0
1780	1	()	1
1781	5	()	0
1782	4	()	0
1783	3	()	0
1784	2	()	0
1785	1	()	1
1786	5	()	0
1787	4	()	0
1788	3	()	0
1789	2	()	0
1790	1	()	1
1791	5	()	0
1792	4	()	0
1793	3	()	0
1794	2	()	0
1795	1	()	1
1796	5	()	0
1797	4	()	0
1798	3	()	0
1799	2	()	0
1800	1	()	1
1801	5	()	0
1802	4	()	0
1803	3	()	0
1804	2	()	0
1805	1	()	1
1806	5	()	0
1807	4	()	0
1808	3	()	0
1809	2	()	0
1810	1	()	1
1811	5	()	0
1812	4	()	0
1813	3	()	0
1814	2	()	0
1815	1	()	1
1816	5	()	0
1817	4	()	0
1818	3	()	0
1819	2	()	0
1820	1	()	1
1821	5	()	0
1822	4	()	0
1823	3	()	0
1824	2	()	0
1825	1	()	1
1826	5	()	0
1827	4	()	0
1828	3	()	0
1829	2	()	0
1830	1	()	1
1831	5	()	0
1832	4	()	0
1833	3	()	0
1834	2	()	0
1835	1	()	1
1836	5	()	0
1837	4	()	0
1838	3	()	0
1839	2	()	0
1840	1	()	1
1841	5	()	0
1842	4	()	0
1843	3	()	0
1844	2	()	0
1845	1	()	1
1846	5	()	0
1847	4	()	0
1848	3	()	0
1849	2	()	0
1850	1	()	1
1851	5	()	0
1852	4	()	0
1853	3	()	0
1854	2	()	0
1855	1	()	1
1856	5	()	0
1857	4	()	0
1858	3	()	0
1859	2	()	0
1860	1	()	1
1861	5	()	0
1862	4	()	0
1863	3	()	0
1864	2	()	0
1865	1	()	1
1866	5	()	0
1867	4	()	0
1868	3	()	0
1869	2	()	0
1870	1	()	1
1871	5	()	0
1872	4	()	0
1873	3	()	0
1874	2	()	0
1875	1	()	1
1876	5	()	0
1877	4	()	0
1878	3	()	0
1879	2	()	0
1880	1	()	1
1881	5	()	0
1882	4	()	0
1883	3	()	0
1884	2	()	0
1885	1	()	1
1886	5	()	0
1887	4	()	0
1888	3	()	0
1889	2	()	0
1890	1	()	1
1891	5	()	0
1892	4	()	0
1893	3	()	0
1894	2	()	0
1895	1	()	1
1896	5	()	0
1897	4	()	0
1898	3	()	0
1899	2	()	0
1900	1	()	1
1901	5	()	0
1902	4	()	0
1903	3	()	0
1904	2	()	0
1905	1	()	1
1906	5	()	0
1907	4	()	0
1908	3	()	0
1909	2	()	0
1910	1	()	1
1911	5	()	0
1912	4	()	0
1913	3	()	0
1914	2	()	0
1915	1	()	1
1916	5	()	0
1917	4	()	0
1918	3	()	0
1919	2	()	0
1920	1	()	1
1921	5	()	0
1922	4	()	0
1923	3	()	0
1924	2	()	0
1925	1	()	1
1926	5	()	0
1927	4	()	0
1928	3	()	0
1929	2	()	0
1930	1	()	1
1931	5	()	0
1932	4	()	0
1933	3	()	0
1934	2	()	0
1935	1	()	1
1936	5	()	0
1937	4	()	0
1938	3	()	0
1939	2	()	0
1940	1	()	1
1941	5	()	0
1942	4	()	0
1943	3	()	0
1944	2	()	0
1945	1	()	1
1946	5	()	0
1947	4	()	0
1948	3	()	0
1949	2	()	0
1950	1	()	1
1951	5	()	0
1952	4	()	0
1953	3	()	0
1954	2	()	0
1955	1	()	1
1956	5	()	0
1957	4	()	0
1958	3	()	0
1959	2	()	0
1960	1	()	1
1961	5	()	0
1962	4	()	0
1963	3	()	0
1964	2	()	0
1965	1	()	1
1966	5	()	0
1967	4	()	0
1968	3	()	0
1969	2	()	0
1970	1	()	1
1971	5	()	0
1972	4	()	0
1973	3	()	0
1974	2	()	0
1975	1	()	1
1976	5	()	0
1977	4	()	0
1978	3	()	0
1979	2	()	0
1980	1	()	1
1981	5	()	0
1982	4	()	0
1983	3	()	0
1984	2	()	0
1985	1	()	1
1986	5	()	0
1987	4	()	0
1988	3	()	0
1989	2	()	0
1990	1	()	1
1991	5	()	0
1992	4	()	0
1993	3	()	0
1994	2	()	0
1995	1	()	1
1996	5	()	0
1997	4	()	0
1998	3	()	0
1999	2	()	0
2000	1	()	1
2001	5	()	0
2002	4	()	0
2003	3	()	0
2004	2	()	0
2005	1	()	1
2006	5	()	0
2007	4	()	0
2008	3	()	0
2009	2	()	0
2010	1	()	1
2011	5	()	0
2012	4	()	0
2013	3	()	0
2014	2	()	0
2015	1	()	1
2016	5	()	0
2017	4	()	0
2018	3	()	0
2019	2	()	0
2020	1	()	1
2021	5	()	0
2022	4	()	0
2023	3	()	0
2024	2	()	0
2025	1	()	1
2026	5	()	0
2027	4	()	0
2028	3	()	0
2029	2	()	0
2030	1	()	1
2031	5	()	0
2032	4	()	0
2033	3	()	0
2034	2	()	0
2035	1	()	1
2036	5	()	0
2037	4	()	0
2038	3	()	0
2039	2	()	0
2040	1	()	1
2041	5	()	0
2042	4	()	0
2043	3	()	0
2044	2	()	0
2045	1	()	1
2046	5	()	0
2047	4	()	0
2048	3	()	0
2049	2	()	0
2050	1	()	1
2051	5	()	0
2052	4	()	0
2053	3	()	0
2054	2	()	0
2055	1	()	1
2056	5	()	0
2057	4	()	0
2058	3	()	0
2059	2	()	0
2060	1	()	1
2061	5	()	0
2062	4	()	0
2063	3	()	0
2064	2	()	0
2065	1	()	1
2066	5	()	0
2067	4	()	0
2068	3	()	0
2069	2	()	0
2070	1	()	1
2071	5	()	0
2072	4	()	0
2073	3	()	0
2074	2	()	0
2075	1	()	1
2076	5	()	0
2077	4	()	0
2078	3	()	0
2079	2	()	0
2080	1	()	1
2081	5	()	0
2082	4	()	0
2083	3	()	0
2084	2	()	0
2085	1	()	1
2086	5	()	0
2087	4	()	0
2088	3	()	0
2089	2	()	0
2090	1	()	1
2091	5	()	0
2092	4	()	0
2093	3	()	0
2094	2	()	0
2095	1	()	1
2096	5	()	0
2097	4	()	0
2098	3	()	0
2099	2	()	0
2100	1	()	1
2101	5	()	0
2102	4	()	0
2103	3	()	0
2104	2	()	0
2105	1	()	1
2106	5	()	0
2107	4	()	0
2108	3	()	0
2109	2	()	0
2110	1	()	1
2111	5	()	0
2112	4	()	0
2113	3	()	0
2114	2	()	0
2115	1	()	1
2116	5	()	0
2117	4	()	0
2118	3	()	0
2119	2	()	0
2120	1	()	1
2121	5	()	0
2122	4	()	0
2123	3	()	0
2124	2	()	0
2125	1	()	1
2126	5	()	0
2127	4	()	0
2128	3	()	0
2129	2	()	0
2130	1	()	1
2131	5	()	0
2132	4	()	0
2133	3	()	0
2134	2	()	0
2135	1	()	1
2136	5	()	0
2137	4	()	0
2138	3	()	0
2139	2	()	0
2140	1	()	1
2141	5	()	0
2142	4	()	0
2143	3	()	0
2144	2	()	0
2145	1	()	1
2146	5	()	0
2147	4	()	0
2148	3	()	0
2149	2	()	0
2150	1	()	1
2151	5	()	0
2152	4	()	0
2153	3	()	0
2154	2	()	0
2155	1	()	1
2156	5	()	0
2157	4	()	0
2158	3	()	0
2159	2	()	0
2160	1	()	1
2161	5	()	0
2162	4	()	0
2163	3	()	0
2164	2	()	0
2165	1	()	1
2166	5	()	0
2167	4	()	0
2168	3	()	0
2169	2	()	0
2170	1	()	1
2171	5	()	0
2172	4	()	0
2173	3	()	0
2174	2	()	0
2175	1	()	1
2176	5	()	0
2177	4	()	0
2178	3	()	0
2179	2	()	0
2180	1	()	1
2181	5	()	0
2182	4	()	0
2183	3	()	0
2184	2	()	0
2185	1	()	1
2186	5	()	0
2187	4	()	0
2188	3	()	0
2189	2	()	0
2190	1	()	1
2191	5	()	0
2192	4	()	0
2193	3	()	0
2194	2	()	0
2195	1	()	1
2196	5	()	0
2197	4	()	0
2198	3	()	0
2199	2	()	0
2200	1	()	1
2201	5	()	0
2202	4	()	0
2203	3	()	0
2204	2	()	0
2205	1	()	1
2206	5	()	0
2207	4	()	0
2208	3	()	0
2209	2	()	0
2210	1	()	1
2211	5	()	0
2212	4	()	0
2213	3	()	0
2214	2	()	0
2215	1	()	1
2216	5	()	0
2217	4	()	0
2218	3	()	0
2219	2	()	0
2220	1	()	1
2221	5	()	0
2222	4	()	0
2223	3	()	0
2224	2	()	0
2225	1	()	1
2226	5	()	0
2227	4	()	0
2228	3	()	0
2229	2	()	0
2230	1	()	1
2231	5	()	0
2232	4	()	0
2233	3	()	0
2234	2	()	0
2235	1	()	1
2236	5	()	0
2237	4	()	0
2238	3	()	0
2239	2	()	0
2240	1	()	1
2241	5	()	0
2242	4	()	0
2243	3	()	0
2244	2	()	0
2245	1	()	1
2246	5	()	0
2247	4	()	0
2248	3	()	0
2249	2	()	0
2250	1	()	1
2251	5	()	0
2252	4	()	0
2253	3	()	0
2254	2	()	0
2255	1	()	1
2256	5	()	0
2257	4	()	0
2258	3	()	0
2259	2	()	0
2260	1	()	1
2261	5	()	0
2262	4	()	0
2263	3	()	0
2264	2	()	0
2265	1	()	1
2266	5	()	0
2267	4	()	0
2268	3	()	0
2269	2	()	0
2270	1	()	1
2271	5	()	0
2272	4	()	0
2273	3	()	0
2274	2	()	0
2275	1	()	1
2276	5	()	0
2277	4	()	0
2278	3	()	0
2279	2	()	0
2280	1	()	1
2281	5	()	0
2282	4	()	0
2283	3	()	0
2284	2	()	0
2285	1	()	1
2286	5	()	0
2287	4	()	0
2288	3	()	0
2289	2	()	0
2290	1	()	1
2291	5	()	0
2292	4	()	0
2293	3	()	0
2294	2	()	0
2295	1	()	1
2296	5	()	0
2297	4	()	0
2298	3	()	0
2299	2	()	0
2300	1	()	1
2301	5	()	0
2302	4	()	0
2303	3	()	0
2304	2	()	0
2305	1	()	1
2306	5	()	0
2307	4	()	0
2308	3	()	0
2309	2	()	0
2310	1	()	1
2311	5	()	0
2312	4	()	0
2313	3	()	0
2314	2	()	0
2315	1	()	1
2316	5	()	0
2317	4	()	0
2318	3	()	0
2319	2	()	0
2320	1	()	1
2321	5	()	0
2322	4	()	0
2323	3	()	0
2324	2	()	0
2325	1	()	1
2326	5	()	0
2327	4	()	0
2328	3	()	0
2329	2	()	0
2330	1	()	1
2331	5	()	0
2332	4	()	0
2333	3	()	0
2334	2	()	0
2335	1	()	1
2336	5	()	0
2337	4	()	0
2338	3	()	0
2339	2	()	0
2340	1	()	1
2341	5	()	0
2342	4	()	0
2343	3	()	0
2344	2	()	0
2345	1	()	1
2346	5	()	0
2347	4	()	0
2348	3	()	0
2349	2	()	0
2350	1	()	1
2351	5	()	0
2352	4	()	0
2353	3	()	0
2354	2	()	0
2355	1	()	1
2356	5	()	0
2357	4	()	0
2358	3	()	0
2359	2	()	0
2360	1	()	1
2361	5	()	0
2362	4	()	0
2363	3	()	0
2364	2	()	0
2365	1	()	1
2366	5	()	0
2367	4	()	0
2368	3	()	0
2369	2	()	0
2370	1	()	1
2371	5	()	0
2372	4	()	0
2373	3	()	0
2374	2	()	0
2375	1	()	1
2376	5	()	0
2377	4	()	0
2378	3	()	0
2379	2	()	0
2380	1	()	1
2381	5	()	0
2382	4	()	0
2383	3	()	0
2384	2	()	0
2385	1	()	1
2386	5	()	0
2387	4	()	0
2388	3	()	0
2389	2	()	0
2390	1	()	1
2391	5	()	0
2392	4	()	0
2393	3	()	0
2394	2	()	0
2395	1	()	1
2396	5	()	0
2397	4	()	0
2398	3	()	0
2399	2	()	0
2400	1	()	1
2401	5	()	0
2402	4	()	0
2403	3	()	0
2404	2	()	0
2405	1	()	1
2406	5	()	0
2407	4	()	0
2408	3	()	0
2409	2	()	0
2410	1	()	1
2411	5	()	0
2412	4	()	0
2413	3	()	0
2414	2	()	0
2415	1	()	1
2416	5	()	0
2417	4	()	0
2418	3	()	0
2419	2	()	0
2420	1	()	1
2421	5	()	0
2422	4	()	0
2423	3	()	0
2424	2	()	0
2425	1	()	1
2426	5	()	0
2427	4	()	0
2428	3	()	0
2429	2	()	0
2430	1	()	1
2431	5	()	0
2432	4	()	0
2433	3	()	0
2434	2	()	0
2435	1	()	1
2436	5	()	0
2437	4	()	0
2438	3	()	0
2439	2	()	0
2440	1	()	1
2441	5	()	0
2442	4	()	0
2443	3	()	0
2444	2	()	0
2445	1	()	1
2446	5	()	0
2447	4	()	0
2448	3	()	0
2449	2	()	0
2450	1	()	1
2451	5	()	0
2452	4	()	0
2453	3	()	0
2454	2	()	0
2455	1	()	1
2456	5	()	0
2457	4	()	0
2458	3	()	0
2459	2	()	0
2460	1	()	1
2461	5	()	0
2462	4	()	0
2463	3	()	0
2464	2	()	0
2465	1	()	1
2466	5	()	0
2467	4	()	0
2468	3	()	0
2469	2	()	0
2470	1	()	1
2471	5	()	0
2472	4	()	0
2473	3	()	0
2474	2	()	0
2475	1	()	1
2476	5	()	0
2477	4	()	0
2478	3	()	0
2479	2	()	0
2480	1	()	1
2481	5	()	0
2482	4	()	0
2483	3	()	0
2484	2	()	0
2485	1	()	1
2486	5	()	0
2487	4	()	0
2488	3	()	0
2489	2	()	0
2490	1	()	1
2491	5	()	0
2492	4	()	0
2493	3	()	0
2494	2	()	0
2495	1	()	1
2496	5	()	0
2497	4	()	0
2498	3	()	0
2499	2	()	0
2500	1	()	1
2501	5	()	0
2502	4	()	0
2503	3	()	0
2504	2	()	0
2505	1	()	1
2506	5	()	0
2507	4	()	0
2508	3	()	0
2509	2	()	0
2510	1	()	1
2511	5	()	0
2512	4	()	0
2513	3	()	0
2514	2	()	0
2515	1	()	1
2516	5	()	0
2517	4	()	0
2518	3	()	0
2519	2	()	0
2520	1	()	1
2521	5	()	0
2522	4	()	0
2523	3	()	0
2524	2	()	0
2525	1	()	1
2526	5	()	0
2527	4	()	0
2528	3	()	0
2529	2	()	0
2530	1	()	1
2531	5	()	0
2532	4	()	0
2533	3	()	0
2534	2	()	0
2535	1	()	1
2536	5	()	0
2537	4	()	0
2538	3	()	0
2539	2	()	0
2540	1	()	1
2541	5	()	0
2542	4	()	0
2543	3	()	0
2544	2	()	0
2545	1	()	1
2546	5	()	0
2547	4	()	0
2548	3	()	0
2549	2	()	0
2550	1	()	1
2551	5	()	0
2552	4	()	0
2553	3	()	0
2554	2	()	0
2555	1	()	1
2556	5	()	0
2557	4	()	0
2558	3	()	0
2559	2	()	0
2560	1	()	1
2561	5	()	0
2562	4	()	0
2563	3	()	0
2564	2	()	0
2565	1	()	1
2566	5	()	0
2567	4	()	0
2568	3	()	0
2569	2	()	0
2570	1	()	1
2571	5	()	0
2572	4	()	0
2573	3	()	0
2574	2	()	0
2575	1	()	1
2576	5	()	0
2577	4	()	0
2578	3	()	0
2579	2	()	0
2580	1	()	1
2581	5	()	0
2582	4	()	0
2583	3	()	0
2584	2	()	0
2585	1	()	1
2586	5	()	0
2587	4	()	0
2588	3	()	0
2589	2	()	0
2590	1	()	1
2591	5	()	0
2592	4	()	0
2593	3	()	0
2594	2	()	0
2595	1	()	1
2596	5	()	0
2597	4	()	0
2598	3	()	0
2599	2	()	0
2600	1	()	1
2601	5	()	0
2602	4	()	0
2603	3	()	0
2604	2	()	0
2605	1	()	1
2606	5	()	0
2607	4	()	0
2608	3	()	0
2609	2	()	0
2610	1	()	1
2611	5	()	0
2612	4	()	0
2613	3	()	0
2614	2	()	0
2615	1	()	1
2616	5	()	0
2617	4	()	0
2618	3	()	0
2619	2	()	0
2620	1	()	1
2621	5	()	0
2622	4	()	0
2623	3	()	0
2624	2	()	0
2625	1	()	1
2626	5	()	0
2627	4	()	0
2628	3	()	0
2629	2	()	0
2630	1	()	1
2631	5	()	0
2632	4	()	0
2633	3	()	0
2634	2	()	0
2635	1	()	1
2636	5	()	0
2637	4	()	0
2638	3	()	0
2639	2	()	0
2640	1	()	1
2641	5	()	0
2642	4	()	0
2643	3	()	0
2644	2	()	0
2645	1	()	1
2646	5	()	0
2647	4	()	0
2648	3	()	0
2649	2	()	0
2650	1	()	1
2651	5	()	0
2652	4	()	0
2653	3	()	0
2654	2	()	0
2655	1	()	1
2656	5	()	0
2657	4	()	0
2658	3	()	0
2659	2	()	0
2660	1	()	1
2661	5	()	0
2662	4	()	0
2663	3	()	0
2664	2	()	0
2665	1	()	1
2666	5	()	0
2667	4	()	0
2668	3	()	0
2669	2	()	0
2670	1	()	1
2671	5	()	0
2672	4	()	0
2673	3	()	0
2674	2	()	0
2675	1	()	1
2676	5	()	0
2677	4	()	0
2678	3	()	0
2679	2	()	0
2680	1	()	1
2681	5	()	0
2682	4	()	0
2683	3	()	0
2684	2	()	0
2685	1	()	1
2686	5	()	0
2687	4	()	0
2688	3	()	0
2689	2	()	0
2690	1	()	1
2691	5	()	0
2692	4	()	0
2693	3	()	0
2694	2	()	0
2695	1	()	1
2696	5	()	0
2697	4	()	0
2698	3	()	0
2699	2	()	0
2700	1	()	1
2701	5	()	0
2702	4	()	0
2703	3	()	0
2704	2	()	0
2705	1	()	1
2706	5	()	0
2707	4	()	0
2708	3	()	0
2709	2	()	0
2710	1	()	1
2711	5	()	0
2712	4	()	0
2713	3	()	0
2714	2	()	0
2715	1	()	1
2716	5	()	0
2717	4	()	0
2718	3	()	0
2719	2	()	0
2720	1	()	1
2721	5	()	0
2722	4	()	0
2723	3	()	0
2724	2	()	0
2725	1	()	1
2726	5	()	0
2727	4	()	0
2728	3	()	0
2729	2	()	0
2730	1	()	1
2731	5	()	0
2732	4	()	0
2733	3	()	0
2734	2	()	0
2735	1	()	1
2736	5	()	0
2737	4	()	0
2738	3	()	0
2739	2	()	0
2740	1	()	1
2741	5	()	0
2742	4	()	0
2743	3	()	0
2744	2	()	0
2745	1	()	1
2746	5	()	0
2747	4	()	0
2748	3	()	0
2749	2	()	0
2750	1	()	1
2751	5	()	0
2752	4	()	0
2753	3	()	0
2754	2	()	0
2755	1	()	1
2756	5	()	0
2757	4	()	0
2758	3	()	0
2759	2	()	0
2760	1	()	1
2761	5	()	0
2762	4	()	0
2763	3	()	0
2764	2	()	0
2765	1	()	1
2766	5	()	0
2767	4	()	0
2768	3	()	0
2769	2	()	0
2770	1	()	1
2771	5	()	0
2772	4	()	0
2773	3	()	0
2774	2	()	0
2775	1	()	1
2776	5	()	0
2777	4	()	0
2778	3	()	0
2779	2	()	0
2780	1	()	1
2781	5	()	0
2782	4	()	0
2783	3	()	0
2784	2	()	0
2785	1	()	1
2786	5	()	0
2787	4	()	0
2788	3	()	0
2789	2	()	0
2790	1	()	1
2791	5	()	0
2792	4	()	0
2793	3	()	0
2794	2	()	0
2795	1	()	1
2796	5	()	0
2797	4	()	0
2798	3	()	0
2799	2	()	0
2800	1	()	1
2801	5	()	0
2802	4	()	0
2803	3	()	0
2804	2	()	0
2805	1	()	1
2806	5	()	0
2807	4	()	0
2808	3	()	0
2809	2	()	0
2810	1	()	1
2811	5	()	0
2812	4	()	0
2813	3	()	0
2814	2	()	0
2815	1	()	1
2816	5	()	0
2817	4	()	0
2818	3	()	0
2819	2	()	0
2820	1	()	1
2821	5	()	0
2822	4	()	0
2823	3	()	0
2824	2	()	0
2825	1	()	1
2826	5	()	0
2827	4	()	0
2828	3	()	0
2829	2	()	0
2830	1	()	1
2831	5	()	0
2832	4	()	0
2833	3	()	0
2834	2	()	0
2835	1	()	1
2836	5	()	0
2837	4	()	0
2838	3	()	0
2839	2	()	0
2840	1	()	1
2841	5	()	0
2842	4	()	0
2843	3	()	0
2844	2	()	0
2845	1	()	1
2846	5	()	0
2847	4	()	0
2848	3	()	0
2849	2	()	0
2850	1	()	1
2851	5	()	0
2852	4	()	0
2853	3	()	0
2854	2	()	0
2855	1	()	1
2856	5	()	0
2857	4	()	0
2858	3	()	0
2859	2	()	0
2860	1	()	1
2861	5	()	0
2862	4	()	0
2863	3	()	0
2864	2	()	0
2865	1	()	1
2866	5	()	0
2867	4	()	0
2868	3	()	0
2869	2	()	0
2870	1	()	1
2871	5	()	0
2872	4	()	0
2873	3	()	0
2874	2	()	0
2875	1	()	1
2876	5	()	0
2877	4	()	0
2878	3	()	0
2879	2	()	0
2880	1	()	1
2881	5	()	0
2882	4	()	0
2883	3	()	0
2884	2	()	0
2885	1	()	1
2886	5	()	0
2887	4	()	0
2888	3	()	0
2889	2	()	0
2890	1	()	1
2891	5	()	0
2892	4	()	0
2893	3	()	0
2894	2	()	0
2895	1	()	1
2896	5	()	0
2897	4	()	0
2898	3	()	0
2899	2	()	0
2900	1	()	1
2901	5	()	0
2902	4	()	0
2903	3	()	0
2904	2	()	0
2905	1	()	1
2906	5	()	0
2907	4	()	0
2908	3	()	0
2909	2	()	0
2910	1	()	1
2911	5	()	0
2912	4	()	0
2913	3	()	0
2914	2	()	0
2915	1	()	1
2916	5	()	0
2917	4	()	0
2918	3	()	0
2919	2	()	0
2920	1	()	1
2921	5	()	0
2922	4	()	0
2923	3	()	0
2924	2	()	0
2925	1	()	1
2926	5	()	0
2927	4	()	0
2928	3	()	0
2929	2	()	0
2930	1	()	1
2931	5	()	0
2932	4	()	0
2933	3	()	0
2934	2	()	0
2935	1	()	1
2936	5	()	0
2937	4	()	0
2938	3	()	0
2939	2	()	0
2940	1	()	1
2941	5	()	0
2942	4	()	0
2943	3	()	0
2944	2	()	0
2945	1	()	1
2946	5	()	0
2947	4	()	0
2948	3	()	0
2949	2	()	0
2950	1	()	1
2951	5	()	0
2952	4	()	0
2953	3	()	0
2954	2	()	0
2955	1	()	1
2956	5	()	0
2957	4	()	0
2958	3	()	0
2959	2	()	0
2960	1	()	1
2961	5	()	0
2962	4	()	0
2963	3	()	0
2964	2	()	0
2965	1	()	1
2966	5	()	0
2967	4	()	0
2968	3	()	0
2969	2	()	0
2970	1	()	1
2971	5	()	0
2972	4	()	0
2973	3	()	0
2974	2	()	0
2975	1	()	1
2976	5	()	0
2977	4	()	0
2978	3	()	0
2979	2	()	0
2980	1	()	1
2981	5	()	0
2982	4	()	0
2983	3	()	0
2984	2	()	0
2985	1	()	1
2986	5	()	0
2987	4	()	0
2988	3	()	0
2989	2	()	0
2990	1	()	1
2991	5	()	0
2992	4	()	0
2993	3	()	0
2994	2	()	0
2995	1	()	1
2996	5	()	0
2997	4	()	0
2998	3	()	0
2999	2	()	0
3000	1	()	1
3001	5	()	0
3002	4	()	0
3003	3	()	0
3004	2	()	0
3005	1	()	1
3006	5	()	0
3007	4	()	0
3008	3	()	0
3009	2	()	0
3010	1	()	1
3011	5	()	0
3012	4	()	0
3013	3	()	0
3014	2	()	0
3015	1	()	1
3016	5	()	0
3017	4	()	0
3018	3	()	0
3019	2	()	0
3020	1	()	1
3021	5	()	0
3022	4	()	0
3023	3	()	0
3024	2	()	0
3025	1	()	1
3026	5	()	0
3027	4	()	0
3028	3	()	0
3029	2	()	0
3030	1	()	1
3031	5	()	0
3032	4	()	0
3033	3	()	0
3034	2	()	0
3035	1	()	1
3036	5	()	0
3037	4	()	0
3038	3	()	0
3039	2	()	0
3040	1	()	1
3041	5	()	0
3042	4	()	0
3043	3	()	0
3044	2	()	0
3045	1	()	1
3046	5	()	0
3047	4	()	0
3048	3	()	0
3049	2	()	0
3050	1	()	1
3051	5	()	0
3052	4	()	0
3053	3	()	0
3054	2	()	0
3055	1	()	1
3056	5	()	0
3057	4	()	0
3058	3	()	0
3059	2	()	0
3060	1	()	1
3061	5	()	0
3062	4	()	0
3063	3	()	0
3064	2	()	0
3065	1	()	1
3066	5	()	0
3067	4	()	0
3068	3	()	0
3069	2	()	0
3070	1	()	1
3071	5	()	0
3072	4	()	0
3073	3	()	0
3074	2	()	0
3075	1	()	1
3076	5	()	0
3077	4	()	0
3078	3	()	0
3079	2	()	0
3080	1	()	1
3081	5	()	0
3082	4	()	0
3083	3	()	0
3084	2	()	0
3085	1	()	1
3086	5	()	0
3087	4	()	0
3088	3	()	0
3089	2	()	0
3090	1	()	1
3091	5	()	0
3092	4	()	0
3093	3	()	0
3094	2	()	0
3095	1	()	1
3096	5	()	0
3097	4	()	0
3098	3	()	0
3099	2	()	0
3100	1	()	1
3101	5	()	0
3102	4	()	0
3103	3	()	0
3104	2	()	0
3105	1	()	1
3106	5	()	0
3107	4	()	0
3108	3	()	0
3109	2	()	0
3110	1	()	1
3111	5	()	0
3112	4	()	0
3113	3	()	0
3114	2	()	0
3115	1	()	1
3116	5	()	0
3117	4	()	0
3118	3	()	0
3119	2	()	0
3120	1	()	1
3121	5	()	0
3122	4	()	0
3123	3	()	0
3124	2	()	0
3125	1	()	1
3126	5	()	0
3127	4	()	0
3128	3	()	0
3129	2	()	0
3130	1	()	1
3131	5	()	0
3132	4	()	0
3133	3	()	0
3134	2	()	0
3135	1	()	1
3136	5	()	0
3137	4	()	0
3138	3	()	0
3139	2	()	0
3140	1	()	1
3141	5	()	0
3142	4	()	0
3143	3	()	0
3144	2	()	0
3145	1	()	1
3146	5	()	0
3147	4	()	0
3148	3	()	0
3149	2	()	0
3150	1	()	1
3151	5	()	0
3152	4	()	0
3153	3	()	0
3154	2	()	0
3155	1	()	1
3156	5	()	0
3157	4	()	0
3158	3	()	0
3159	2	()	0
3160	1	()	1
3161	5	()	0
3162	4	()	0
3163	3	()	0
3164	2	()	0
3165	1	()	1
3166	5	()	0
3167	4	()	0
3168	3	()	0
3169	2	()	0
3170	1	()	1
3171	5	()	0
3172	4	()	0
3173	3	()	0
3174	2	()	0
3175	1	()	1
3176	5	()	0
3177	4	()	0
3178	3	()	0
3179	2	()	0
3180	1	()	1
3181	5	()	0
3182	4	()	0
3183	3	()	0
3184	2	()	0
3185	1	()	1
3186	5	()	0
3187	4	()	0
3188	3	()	0
3189	2	()	0
3190	1	()	1
3191	5	()	0
3192	4	()	0
3193	3	()	0
3194	2	()	0
3195	1	()	1
3196	5	()	0
3197	4	()	0
3198	3	()	0
3199	2	()	0
3200	1	()	1
3201	5	()	0
3202	4	()	0
3203	3	()	0
3204	2	()	0
3205	1	()	1
3206	5	()	0
3207	4	()	0
3208	3	()	0
3209	2	()	0
3210	1	()	1
3211	5	()	0
