monster_id	npcType	npcRes	npcName	bossImg	isBoss	hpCount	level	AttackType	career	max_hp	speed	attack_p	attack_m	defence_p	defence_m	crit	crit_press	puncture	parry	anti_broken	not_broken	damage_upgrade	damage_reduce	normal_skill	active_skill	passive_skills
10137	3540	30001	精英·龙人卫士	30001	1	2	120	1	1	7069590	100	362112	362112	0	0	44500	44500	44500	44500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10138	3541	30001	龙人卫士				120	1	1	1256816	100	183841	183841	0	0	44500	44500	44500	44500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10139	3539	5015	天堂圣使	5015	1	2	120	1	1	7350660	100	375648	375648	0	0	45000	45000	45000	45000	0	0	0	0	("MonsterNormalSkill",269)	("SixStarAttackHeroB", 2)	[]
1014	4013	20036	食人魔				119	1	1	500000	100	66000	66000	0	0	49000	49000	49000	49000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10140	3541	30001	龙人卫士				120	1	1	1306784	100	190714	190714	0	0	45000	45000	45000	45000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10141	3543	20006	精英·护卫兵	20006	1	2	120	1	1	8236080	100	435832	435832	0	0	45500	45500	45500	45500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10142	3544	20006	护卫兵				120	1	1	1464192	100	221268	221268	0	0	45500	45500	45500	45500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10143	3543	20006	精英·护卫兵	20006	1	2	120	1	1	8266117	100	437278	437278	0	0	46000	46000	46000	46000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10144	3544	20006	护卫兵				120	1	1	1469532	100	222003	222003	0	0	46000	46000	46000	46000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10145	3543	20006	精英·护卫兵	20006	1	2	120	1	1	8412727	100	444239	444239	0	0	46500	46500	46500	46500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10146	3544	20006	护卫兵				120	1	1	1495596	100	225537	225537	0	0	46500	46500	46500	46500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10147	3543	20006	精英·护卫兵	20006	1	2	120	1	1	8429737	100	445058	445058	0	0	47000	47000	47000	47000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10148	3544	20006	护卫兵				120	1	1	1498620	100	225953	225953	0	0	47000	47000	47000	47000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10149	3542	5013	神·卡牌女王	5013	1	2	120	1	1	8446747	100	445877	445877	0	0	47500	47500	47500	47500	0	0	0	0	("MonsterNormalSkill",271)	("SixStarAuxiliaryHero", 2)	[]
1015	4123	20006	钢铁守卫				119	1	1	500000	100	66000	66000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10150	3544	20006	护卫兵				120	1	1	1501644	100	226368	226368	0	0	47500	47500	47500	47500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10151	3546	30001	精英·龙人卫士	30001	1	2	120	1	1	8463757	100	446696	446696	0	0	48000	48000	48000	48000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10152	3547	30001	龙人卫士				120	1	1	1504668	100	226784	226784	0	0	48000	48000	48000	48000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10153	3546	30001	精英·龙人卫士	30001	1	2	120	1	1	8480767	100	447515	447515	0	0	48500	48500	48500	48500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10154	3547	30001	龙人卫士				120	1	1	1507692	100	227200	227200	0	0	48500	48500	48500	48500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10155	3546	30001	精英·龙人卫士	30001	1	2	120	1	1	8639527	100	455062	455062	0	0	49000	49000	49000	49000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10156	3547	30001	龙人卫士				120	1	1	1535916	100	231031	231031	0	0	49000	49000	49000	49000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10157	3546	30001	精英·龙人卫士	30001	1	2	120	1	1	8656537	100	455881	455881	0	0	49500	49500	49500	49500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10158	3547	30001	龙人卫士				120	1	1	1538940	100	231447	231447	0	0	49500	49500	49500	49500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10159	3545	5015	神·天堂圣使	5015	1	2	120	1	1	8673547	100	456700	456700	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",269)	("SixStarAttackHeroB", 2)	[]
10160	3547	30001	龙人卫士				120	1	1	1541964	100	231863	231863	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10161	3549	20006	精英·护卫兵	20006	1	2	140	1	1	9806058	100	497413	497413	0	0	55000	55000	55000	55000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10162	3550	20006	护卫兵				140	1	1	1743299	100	252532	252532	0	0	55000	55000	55000	55000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10163	3549	20006	精英·护卫兵	20006	1	2	140	1	1	9819666	100	498068	498068	0	0	55500	55500	55500	55500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10164	3550	20006	护卫兵				140	1	1	1745718	100	252865	252865	0	0	55500	55500	55500	55500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10165	3549	20006	精英·护卫兵	20006	1	2	140	1	1	9833274	100	498724	498724	0	0	56000	56000	56000	56000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10166	3550	20006	护卫兵				140	1	1	1748137	100	253198	253198	0	0	56000	56000	56000	56000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10167	3549	20006	精英·护卫兵	20006	1	2	140	1	1	9846882	100	499379	499379	0	0	56500	56500	56500	56500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10168	3550	20006	护卫兵				140	1	1	1750556	100	253531	253531	0	0	56500	56500	56500	56500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10169	3548	5018	骷髅王	5018	1	2	140	2	1	10476770	100	531286	531286	0	0	57000	57000	57000	57000	0	0	0	0	("MonsterNormalSkill",272)	("SevenStarAttackHero",2)	[]
10170	3550	20006	护卫兵				140	1	1	1862537	100	269730	269730	0	0	57000	57000	57000	57000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10171	3552	20044	精英·剑狂学徒	20044	1	2	140	1	1	10799794	100	547629	547629	0	0	57500	57500	57500	57500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10172	3553	20044	剑狂学徒				140	1	1	1919963	100	278026	278026	0	0	57500	57500	57500	57500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10173	3552	20044	精英·剑狂学徒	20044	1	2	140	1	1	10814678	100	548345	548345	0	0	58000	58000	58000	58000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10174	3553	20044	剑狂学徒				140	1	1	1922609	100	278390	278390	0	0	58000	58000	58000	58000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10175	3552	20044	精英·剑狂学徒	20044	1	2	140	1	1	10829562	100	549062	549062	0	0	58500	58500	58500	58500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10176	3553	20044	剑狂学徒				140	1	1	1925255	100	278754	278754	0	0	58500	58500	58500	58500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10177	3552	20044	精英·剑狂学徒	20044	1	2	140	1	1	10844445	100	549779	549779	0	0	59000	59000	59000	59000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10178	3553	20044	剑狂学徒				140	1	1	1927901	100	279118	279118	0	0	59000	59000	59000	59000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10179	3551	5016	神·神王之子	5016	1	2	140	1	1	11790129	100	597681	597681	0	0	59500	59500	59500	59500	0	0	0	0	("MonsterNormalSkill",274)	("SevenStarDefendHero",2)	[]
10180	3553	20044	剑狂学徒				140	1	1	2096023	100	303438	303438	0	0	59500	59500	59500	59500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10181	3555	30001	精英·龙人卫士	30001	1	2	140	1	1	12116980	100	614208	614208	0	0	60000	60000	60000	60000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10182	3556	30001	龙人卫士				140	1	1	2154129	100	311828	311828	0	0	60000	60000	60000	60000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10183	3555	30001	精英·龙人卫士	30001	1	2	140	1	1	12133565	100	615006	615006	0	0	60500	60500	60500	60500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10184	3556	30001	龙人卫士				140	1	1	2157078	100	312234	312234	0	0	60500	60500	60500	60500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10185	3555	30001	精英·龙人卫士	30001	1	2	140	1	1	12150150	100	615805	615805	0	0	61000	61000	61000	61000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10186	3556	30001	龙人卫士				140	1	1	2160026	100	312639	312639	0	0	61000	61000	61000	61000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10187	3555	30001	精英·龙人卫士	30001	1	2	140	1	1	12166734	100	616603	616603	0	0	61500	61500	61500	61500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10188	3556	30001	龙人卫士				140	1	1	2162975	100	313045	313045	0	0	61500	61500	61500	61500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10189	3554	5017	神·月之祭司	5017	1	2	140	1	1	13120498	100	664894	664894	0	0	62000	62000	62000	62000	0	0	0	0	("MonsterNormalSkill",273)	("SevenStarAuxiliaryHero",2)	[]
10190	3556	30001	龙人卫士				140	1	1	2332533	100	337562	337562	0	0	62000	62000	62000	62000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10191	3558	30001	精英·龙人卫士	30001	1	2	140	1	1	13451176	100	681605	681605	0	0	62500	62500	62500	62500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10192	3559	30001	龙人卫士				140	1	1	2391320	100	346045	346045	0	0	62500	62500	62500	62500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10193	3558	30001	精英·龙人卫士	30001	1	2	140	1	1	13469462	100	682486	682486	0	0	63000	63000	63000	63000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10194	3559	30001	龙人卫士				140	1	1	2394571	100	346492	346492	0	0	63000	63000	63000	63000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10195	3558	30001	精英·龙人卫士	30001	1	2	140	1	1	13487748	100	683366	683366	0	0	63500	63500	63500	63500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10196	3559	30001	龙人卫士				140	1	1	2397821	100	346940	346940	0	0	63500	63500	63500	63500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10197	3558	30001	精英·龙人卫士	30001	1	2	140	1	1	13506033	100	684247	684247	0	0	64000	64000	64000	64000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10198	3559	30001	龙人卫士				140	1	1	2401072	100	347387	347387	0	0	64000	64000	64000	64000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10199	3557	5018	神·骷髅王	5018	1	2	140	2	1	15096915	100	764793	764793	0	0	64500	64500	64500	64500	0	0	0	0	("MonsterNormalSkill",272)	("SevenStarAttackHero",2)	[]
102	4032	4018	月光射手	4018	1	3	28	2	1	35000	100	1000	1000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
10200	3559	30001	龙人卫士				140	1	1	2683896	100	388280	388280	0	0	64500	64500	64500	64500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10201	3561	20006	精英·护卫兵	20006	1	2	160	1	1	18989854	100	967431	967431	0	0	65000	65000	65000	65000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10202	3562	20006	护卫兵				160	1	1	3375972	100	491153	491153	0	0	65000	65000	65000	65000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10203	3561	20006	精英·护卫兵	20006	1	2	160	1	1	19014039	100	968591	968591	0	0	65500	65500	65500	65500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10204	3562	20006	护卫兵				160	1	1	3380271	100	491745	491745	0	0	65500	65500	65500	65500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10205	3561	20006	精英·护卫兵	20006	1	2	160	1	1	19037632	100	969728	969728	0	0	66000	66000	66000	66000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10206	3562	20006	护卫兵				160	1	1	3384465	100	492322	492322	0	0	66000	66000	66000	66000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10207	3561	20006	精英·护卫兵	20006	1	2	160	1	1	19030422	100	969352	969352	0	0	66500	66500	66500	66500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10208	3562	20006	护卫兵				160	1	1	3383182	100	492132	492132	0	0	66500	66500	66500	66500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10209	3560	5022	堕落天使	5022	1	2	160	2	1	20910887	100	1066438	1066438	0	0	67000	67000	67000	67000	0	0	0	0	("MonsterNormalSkill",276)	("EightStarAuxiliaryHeroA",2)	[]
1021	4014	20006	前锋护卫				120	1	1	520000	100	68000	68000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10210	3562	20006	护卫兵				160	1	1	3717491	100	541423	541423	0	0	67000	67000	67000	67000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10211	3564	20044	精英·剑狂学徒	20044	1	2	160	1	1	21780409	100	1112416	1112416	0	0	67500	67500	67500	67500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10212	3565	20044	剑狂学徒				160	1	1	3872070	100	564762	564762	0	0	67500	67500	67500	67500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10213	3564	20044	精英·剑狂学徒	20044	1	2	160	1	1	21805120	100	1113596	1113596	0	0	68000	68000	68000	68000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10214	3565	20044	剑狂学徒				160	1	1	3876463	100	565362	565362	0	0	68000	68000	68000	68000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10215	3564	20044	精英·剑狂学徒	20044	1	2	160	1	1	21829192	100	1114752	1114752	0	0	68500	68500	68500	68500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10216	3565	20044	剑狂学徒				160	1	1	3880743	100	565949	565949	0	0	68500	68500	68500	68500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10217	3564	20044	精英·剑狂学徒	20044	1	2	160	1	1	21815506	100	1114052	1114052	0	0	69000	69000	69000	69000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10218	3565	20044	剑狂学徒				160	1	1	3878310	100	565591	565591	0	0	69000	69000	69000	69000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10219	3563	5020	神·战神熊猫	5020	1	2	160	1	1	25696665	100	1312256	1312256	0	0	69500	69500	69500	69500	0	0	0	0	("MonsterNormalSkill",277)	("EightStarDefendkHero",2)	[]
1022	4124	5010	寒冰女巫	5010	1	3	120	1	1	2200000	100	100000	100000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",267)	("NoneSkill", 0)	[]
10220	3565	20044	剑狂学徒				160	1	1	4568296	100	666222	666222	0	0	69500	69500	69500	69500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10221	3567	30001	精英·龙人卫士	30001	1	2	160	1	1	22457348	100	1121790	1121790	0	0	70000	70000	70000	70000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10222	3568	30001	龙人卫士				160	1	1	3992414	100	569521	569521	0	0	70000	70000	70000	70000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10223	3567	30001	精英·龙人卫士	30001	1	2	160	1	1	22040166	100	1101668	1101668	0	0	70500	70500	70500	70500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10224	3568	30001	龙人卫士				160	1	1	3918250	100	559310	559310	0	0	70500	70500	70500	70500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10225	3567	30001	精英·龙人卫士	30001	1	2	160	1	1	21977644	100	1098771	1098771	0	0	71000	71000	71000	71000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10226	3568	30001	龙人卫士				160	1	1	3907134	100	557837	557837	0	0	71000	71000	71000	71000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10227	3567	30001	精英·龙人卫士	30001	1	2	160	1	1	21948135	100	1097424	1097424	0	0	71500	71500	71500	71500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10228	3568	30001	龙人卫士				160	1	1	3901890	100	557156	557156	0	0	71500	71500	71500	71500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10229	3566	5021	神·死亡骑士	5021	1	2	160	1	1	25380067	100	1269287	1269287	0	0	72000	72000	72000	72000	0	0	0	0	("MonsterNormalSkill",275)	("EightStarAttackHero",2)	[]
1023	4014	20006	前锋护卫				120	1	1	560000	100	68000	68000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10230	3568	30001	龙人卫士				160	1	1	4512011	100	644408	644408	0	0	72000	72000	72000	72000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10231	3570	30001	精英·龙人卫士	30001	1	2	160	1	1	26523378	100	1326749	1326749	0	0	72500	72500	72500	72500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10232	3571	30001	龙人卫士				160	1	1	4715266	100	673576	673576	0	0	72500	72500	72500	72500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10233	3570	30001	精英·龙人卫士	30001	1	2	160	1	1	26398242	100	1320913	1320913	0	0	73000	73000	73000	73000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10234	3571	30001	龙人卫士				160	1	1	4693020	100	670614	670614	0	0	73000	73000	73000	73000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10235	3570	30001	精英·龙人卫士	30001	1	2	160	1	1	25882997	100	1296712	1296712	0	0	73500	73500	73500	73500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10236	3571	30001	龙人卫士				160	1	1	4601418	100	658331	658331	0	0	73500	73500	73500	73500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10237	3570	30001	精英·龙人卫士	30001	1	2	160	1	1	25802476	100	1292953	1292953	0	0	74000	74000	74000	74000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10238	3571	30001	龙人卫士				160	1	1	4587104	100	656424	656424	0	0	74000	74000	74000	74000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10239	3569	5022	神·堕落天使	5022	1	2	160	2	1	31006309	100	1557064	1557064	0	0	74500	74500	74500	74500	0	0	0	0	("MonsterNormalSkill",276)	("EightStarAuxiliaryHeroA",2)	[]
1024	4014	20006	前锋护卫				120	1	1	560000	100	68000	68000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10240	3571	30001	龙人卫士				160	1	1	5512232	100	790510	790510	0	0	74500	74500	74500	74500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1025	4124	5010	寒冰女巫				120	1	1	560000	100	68000	68000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",267)	("NoneSkill", 0)	[]
103	4010	20044	剑狂学徒				28	1	1	6700	100	500	500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1031	4015	20006	圣城护卫				120	1	1	400000	100	56000	56000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1032	4125	30001	小龙人	30001	1	3	120	1	1	2800000	100	112000	112000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1033	4015	20006	圣城护卫				120	1	1	400000	100	56000	56000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1034	4015	20006	圣城护卫				120	1	1	408000	100	56000	56000	0	0	50000	50000	50000	50000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1035	4125	30001	小龙人				120	1	1	408000	100	56000	56000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
104	4010	20044	剑狂学徒				28	1	1	7000	100	500	500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1041	4016	30001	龙人士兵				121	1	1	416000	100	60000	60000	0	0	51000	51000	51000	51000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1042	4126	30001	龙兵	30001	1	3	121	1	1	2960000	100	113600	113600	0	0	51000	51000	51000	51000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1043	4016	30001	龙人士兵				121	1	1	416000	100	60000	60000	0	0	51000	51000	51000	51000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1044	4016	30001	龙人士兵				121	1	1	424000	100	60000	60000	0	0	51000	51000	51000	51000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1045	4126	30001	龙兵				121	1	1	424000	100	60000	60000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
105	4032	4018	月光射手				28	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
10500	3700	30001	龙人卫士				100	1	1	100859	100	10112	10112	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10501	3701	30001	龙人卫士	30001	1	3	100	1	1	488751	100	19992	19992	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10502	3700	30001	龙人卫士				100	1	1	145695	100	17522	17522	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10503	3701	30001	龙人卫士	30001	1	3	100	1	1	724513	100	34812	34812	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10504	3700	30001	龙人卫士				100	1	1	144897	100	18111	18111	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10505	3701	30001	龙人卫士	30001	1	3	100	1	1	753047	100	34555	34555	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10506	3700	30001	龙人卫士				100	1	1	158486	100	20912	20912	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10507	3701	30001	龙人卫士	30001	1	3	100	1	1	880803	100	43624	43624	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10508	3700	30001	龙人卫士				100	1	1	188428	100	22101	22101	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10509	3702	20002	圣辉护卫	20002	1	3	100	1	1	1018294	100	40347	40347	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("MoYu1", 2)	[]
1051	4017	30005	龙人法师				122	1	1	440000	100	64000	64000	0	0	52000	52000	52000	52000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10510	3703	30001	龙人卫士				100	1	1	207084	100	29111	29111	0	0	2500	2500	2500	2500	2500	2500	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10511	3704	30001	龙人卫士	30001	1	3	100	1	1	1169032	100	56712	56712	0	0	2500	2500	2500	2500	2500	2500	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10512	3703	30001	龙人卫士				100	1	1	222708	100	32042	32042	0	0	2500	2500	2500	2500	2500	2500	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10513	3704	30001	龙人卫士	30001	1	3	100	1	1	1377778	100	66548	66548	0	0	2500	2500	2500	2500	2500	2500	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
10514	3703	30001	龙人卫士				100	1	1	251674	100	37410	37410	0	0	2500	2500	2500	2500	2500	2500	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
