module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.ClashOfTitansTimeOutTip	您由于战斗超时，复活次数-1。点击跳过战斗可避免战斗超时。	Время битвы истекло, кол-во воскрешений - 1. Нажав кнопку "Пропустить сражение", можно избежать истечения времени, отведенного на бой	0
Common.Other.GlobalPrompt.ClashOfTitansTitanStandOut	#C(#EE7600)【诸神之战】#n战神诞生，#C(#FFFF00)%s#n击败全部对手战到最后，下一次荣耀又将归属于谁？	#C(#EE7600) 【Битва бессмертных】#n Бог войны уже появился, #C(#FFFF00)%s#n нанес поражение всем противникам, кому же достанется слава в следующий раз?	0
Common.Other.GlobalPrompt.CollectLongyin_Add	龙印+%s	Печать дракона +%s	0
Common.Other.GlobalPrompt.CollectLongyin_MailContent	由于您的背包已满, 签到奖励通过邮件发放	Ваш инвентарь переполнен. Проверьте награды, которые были высланы вам на почту.	0
Common.Other.GlobalPrompt.CollectLongyin_MailSender	系统	Система	0
Common.Other.GlobalPrompt.CollectLongyin_MailTitle	每日集龙印	Ежедневный сбор печатей дракона	0
Common.Other.GlobalPrompt.ConsumePointItemUsed	使用成功，消费积分增加 %s	Использовано, увеличение очков на %s	0
Common.Other.GlobalPrompt.Content	你获得了新的物品，由于你当时的背包已满，系统已将物品暂时保存于邮件附件中。请尽快整理您的背包，预留足够的背包格子，并且在7天内提取附件中的物品。	На вашу почту пришло письмо с предметами. Ваш инвентарь переполнен. Пожалуйста, освободите инвентарь и заберите предметы, иначе спустя 7 дней письмо исчезнет.	0
Common.Other.GlobalPrompt.CouplesFashion_DonateTips_Head	赠送成功，获得返利：#H	Получено: #H	0
Common.Other.GlobalPrompt.CouplesFashion_Mail_Content	你收到来自#C(#00EE00)%s#n赠送的#Z(%s,%s)	#C(#00EE00)%s#n подарил(а) вам #Z(%s,%s)	0
Common.Other.GlobalPrompt.CouplesFashion_Mail_Sender	系统	Система	0
Common.Other.GlobalPrompt.CouplesFashion_Mail_Title	您收到赠送	получено	0
Common.Other.GlobalPrompt.CouplesFashion_Tips_Head	购买成功，获得：#H	Получено: #H	0
Common.Other.GlobalPrompt.CouplesFashion_Tips_NotLocalServer	非本服好友，不能赠送	Друзья с другого сервера не могут преподнести подарок	0
Common.Other.GlobalPrompt.CouplesGoal_Tips_Addinmi	使用成功，获得亲密值 + %s	Получено: очки близости +%s	0
Common.Other.GlobalPrompt.CouplesGoal_Tips_Head	成功领取目标奖励，获得：#H	Получено: #H	0
Common.Other.GlobalPrompt.CrazyShoppingCD	抢购正在冷却中	Идет Кд Шопинга	0
Common.Other.GlobalPrompt.CrazyShoppingGetReady1	#C(#FF0000)【疯狂抢购乐】#n本日的疯狂抢购将在#C(#00FF00)10分钟#n后开始，马上去参与抢购吧。	#C(#FF0000)【Шопинг】#n Сегодняшний "Шопинг" начнется через #C(#00FF00)10 минут #n, всем участникам просьба собраться	0
Common.Other.GlobalPrompt.CrazyShoppingGetReady2	#C(#FF0000)【疯狂抢购乐】#n本日的疯狂抢购将在#C(#00FF00)5分钟#n后开始，马上去参与抢购吧。	#C(#FF0000)【Шопинг】#n Сегодняшний "Шопинг" начнется через #C(#00FF00)5 минут #n, всем участникам просьба собраться	0
Common.Other.GlobalPrompt.CrazyShoppingGetReady3	#C(#FF0000)【疯狂抢购乐】#n本日的疯狂抢购将在#C(#00FF00)1分钟#n后开始，马上去参与抢购吧。	#C(#FF0000)【Шопинг】#n Сегодняшний "Шопинг" начнется через #C(#00FF00)1 минуту #n, всем участникам просьба собраться	0
Common.Other.GlobalPrompt.CrazyShoppingGlobalTell	#C(#FF0000)【疯狂抢购乐】#n#C(#00FF00)%s#n以迅雷不及掩耳之的速度抢到了#Z(%s,%s)，真是羡煞旁人啊!	#C(#FF0000)【Шопинг】#n#C(#00FF00)%s#n быстрее всех покупает #Z(%s,%s), вам можно позавидовать!	0
Common.Other.GlobalPrompt.CuiLian_Tips_1	使用成功，获属性加成：生命+%s 物攻+%s 物防+%s 法防+%s 暴击+%s 免爆+%s 格挡+%s 破挡+%s	Успех! Характеристики повышены: хп +%s, физ.атака +%s, физ. защита +%s, маг. защита +%s, крит +%s, антикрит +%s, блок +%s, антиблок +%s!	0
Common.Other.GlobalPrompt.CuiLian_Tips_2	使用成功，获属性加成：生命+%s 物攻 +%s 法攻 +%s 物防+%s 法防+%s 暴击+%s 免爆+%s 格挡+%s 破挡+%s	Успех! Характеристики повышены: хп +%s, физ.атака +%s, маг. атака +%s, физ. защита +%s, маг. защита +%s, крит +%s, антикрит +%s, блок +%s, антиблок +%s!	0
Common.Other.GlobalPrompt.CutTurkeyFail	切火鸡失败，获得参与奖励：#Z(%s,%s)	Вы потерпели неудачу в попытке разрезать индейку, получите награду за участие: #Z(%s,%s)	0
Common.Other.GlobalPrompt.CutTurkeySuccess	感恩节快乐，获得：#Z(%s,%s)	Счастливого дня благодарения, получите: #Z(%s,%s)	0
Common.Other.GlobalPrompt.D12GroupBuyDiscount_Content	亲爱的勇士，您在超值团购里购买的%s原价为%s，实际购买人数达到%s人，这是对应档次的神石奖励，请注意查收。	Уважаемый воин, вы в групповой покупке купили %s по цене %s, фактическое количество игроков составило %s, получите призовые балены. 	0
Common.Other.GlobalPrompt.D12GroupBuyDiscount_Sender	系统	Функция	0
Common.Other.GlobalPrompt.D12GroupBuyDiscount_Title	超值团购神石返还	Возврат	0
Common.Other.GlobalPrompt.D12GroupBuyPre20_Content	亲爱的勇士，您在超值团购里购买%s排名前20，额外赠送一份奖励。	Уважаемый воин, вы в групповой покупке купили %s и заняли место в первой 20-ке, дополнительно получаете награду. 	0
Common.Other.GlobalPrompt.D12GroupBuyPre20_Sender	系统	Функция	0
Common.Other.GlobalPrompt.D12GroupBuyPre20_Title	前20名参团奖励	Награда за первые 20 мест	0
Common.Other.GlobalPrompt.D12GroupBuy_Tip	#C(#EE7600)【超值团购】由于大家热情高涨，在团购中人数急剧上升，每个物品前20名购买还可额外获得一份参团奖励！ #U#C(#00ff00)#A(#K(dlg,OPEN_PASSION_ACT|26))我也要团购！	#C(#EE7600)【Групповая покупка】Энтузиазм игроков в групповой покупке растет. Игроки, занимающие первые 20 мест, совершив покупку, дополнительно получают награду! #U#C(#00ff00)#A(#K(dlg,OPEN_PASSION_ACT|26)) Я тоже хочу участвовать в групповой покупке! 	0
Common.Other.GlobalPrompt.DAY_FP_REWARD_HEARSAY	#C(#ffff37)%s#n成功完成了#C(#00EE00)五日首充#n活动，领取了丰富的奖励物品。	#C(#ffff37)%s#n совершает Ежедневное пополнение и получает отличные награды.	0
Common.Other.GlobalPrompt.DD_END_HEARSAY	#C(#EE7600)【魔兽入侵】#n活动已经结束，经过勇士们的浴血奋战，圣辉城成功的抵挡住了魔兽的入侵	#C(#EE7600)【Захватчики!】#n Событие завершено. Наши бравые воины успешно сдержали натиск захватчиков.	0
Common.Other.GlobalPrompt.DD_HAS_GET_REWARD_PROMPT	您今天已经参与过1次魔兽入侵，每天只能参与1次。	Вы уже участвовали в событии "Захватчики" и исчерпали все попытки на сегодня.	0
Common.Other.GlobalPrompt.DD_RANK_FIRST_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第1名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)【Захватчики!】#n №1 рейтинга по урону: #C(#00EE00)%s#n, гильдия #C(#00EE00)%s#n. Все #C(#ffff37)члены гильдии#n получат достойную награду по окончании события.	0
Common.Other.GlobalPrompt.DD_RANK_FIRST_NO_UNION_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)【Захватчики!】#n №1 рейтинга по урону: #C(#00EE00)%s#n, гильдия #C(#00EE00)N/A#n.	0
Common.Other.GlobalPrompt.DD_RANK_SECOND_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第2名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)【Захватчики!】#n №2 рейтинга по урону: #C(#00EE00)%s#n, гильдия: #C(#00EE00)%s#n. Все #C(#ffff37)члены гильдии#n получат достойную награду по окончании события.	0
Common.Other.GlobalPrompt.DD_RANK_SECOND_NO_UNION_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)【Захватчики!】#n №2 рейтинга по урону: #C(#00EE00)%s#n, гильдия: #C(#00EE00)N/A#n.	0
Common.Other.GlobalPrompt.DD_RANK_THIRD_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第3名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)【Захватчики!】#n №3 рейтинга по урону: #C(#00EE00)%s#n, гильдия: #C(#00EE00)%s#n. Все #C(#ffff37)члены гильдии#n получат достойную награду по окончании события.	0
Common.Other.GlobalPrompt.DD_RANK_THIRD_NO_UNION_HEARSAY	#C(#EE7600)【魔兽入侵】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)【Захватчики!】#n №3 рейтинга по урону: #C(#00EE00)%s#n, гильдия: #C(#00EE00)N/A#n.	0
Common.Other.GlobalPrompt.DD_READY_HEARSAY_1	#C(#EE7600)【魔兽入侵】#n将于10分钟后开启，请各位勇士做好准备	#C(#EE7600)【Захватчики!】#n Событие начнется через 10 минут. Приготовьтесь!	0
Common.Other.GlobalPrompt.DD_READY_HEARSAY_2	#C(#EE7600)【魔兽入侵】#n将于1分钟后开启，勇士们可以进场提前做好活动准备	#C(#EE7600)【Захватчики!】#n Событие начнется через минуту. Врата уже открыты!	0
Common.Other.GlobalPrompt.DD_START_HEARSAY	#C(#EE7600)【魔兽入侵】#n已经开启，勇士们请速速进入战场	#C(#EE7600)【Захватчики!】#n Событие началось. Берите свое оружие и присоединяйтесь к нам!	0
