dragonId	position	grade	needDragonSoul	needPreBallData	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
5	3	25	83560	(2,25)	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0
5	3	26	87560	(2,26)	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0
5	3	27	91560	(2,27)	0	0	0	0	2169	0	0	0	0	0	0	0	0	0	0
5	3	28	95560	(2,28)	0	0	0	0	2282	0	0	0	0	0	0	0	0	0	0
5	3	29	99560	(2,29)	0	0	0	0	2397	0	0	0	0	0	0	0	0	0	0
5	3	30	103560	(2,30)	0	0	0	0	2515	0	0	0	0	0	0	0	0	0	0
5	3	31	107560	(2,31)	0	0	0	0	2635	0	0	0	0	0	0	0	0	0	0
5	3	32	111560	(2,32)	0	0	0	0	2757	0	0	0	0	0	0	0	0	0	0
5	3	33	115560	(2,33)	0	0	0	0	2882	0	0	0	0	0	0	0	0	0	0
5	3	34	119560	(2,34)	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0
5	3	35	123560	(2,35)	0	0	0	0	3138	0	0	0	0	0	0	0	0	0	0
5	4	1	3680	(3,1)	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
5	4	2	4960	(3,2)	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
5	4	3	6240	(3,3)	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
5	4	4	7520	(3,4)	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0
5	4	5	8800	(3,5)	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0
5	4	6	10080	(3,6)	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0
5	4	7	11360	(3,7)	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0
5	4	8	12640	(3,8)	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0
5	4	9	13920	(3,9)	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0
5	4	10	15840	(3,10)	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0
5	4	11	18400	(3,11)	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0
5	4	12	20960	(3,12)	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0
5	4	13	23520	(3,13)	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0
5	4	14	26080	(3,14)	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0
5	4	15	30560	(3,15)	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0
5	4	16	36960	(3,16)	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0
5	4	17	43360	(3,17)	0	0	0	0	0	0	1167	0	0	0	0	0	0	0	0
5	4	18	49760	(3,18)	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0
5	4	19	56160	(3,19)	0	0	0	0	0	0	1349	0	0	0	0	0	0	0	0
5	4	20	62560	(3,20)	0	0	0	0	0	0	1443	0	0	0	0	0	0	0	0
5	4	21	68060	(3,21)	0	0	0	0	0	0	1540	0	0	0	0	0	0	0	0
5	4	22	72060	(3,22)	0	0	0	0	0	0	1639	0	0	0	0	0	0	0	0
5	4	23	76060	(3,23)	0	0	0	0	0	0	1740	0	0	0	0	0	0	0	0
5	4	24	80060	(3,24)	0	0	0	0	0	0	1844	0	0	0	0	0	0	0	0
5	4	25	84060	(3,25)	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0
5	4	26	88060	(3,26)	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0
5	4	27	92060	(3,27)	0	0	0	0	0	0	2169	0	0	0	0	0	0	0	0
5	4	28	96060	(3,28)	0	0	0	0	0	0	2282	0	0	0	0	0	0	0	0
5	4	29	100060	(3,29)	0	0	0	0	0	0	2397	0	0	0	0	0	0	0	0
5	4	30	104060	(3,30)	0	0	0	0	0	0	2515	0	0	0	0	0	0	0	0
5	4	31	108060	(3,31)	0	0	0	0	0	0	2635	0	0	0	0	0	0	0	0
5	4	32	112060	(3,32)	0	0	0	0	0	0	2757	0	0	0	0	0	0	0	0
5	4	33	116060	(3,33)	0	0	0	0	0	0	2882	0	0	0	0	0	0	0	0
5	4	34	120060	(3,34)	0	0	0	0	0	0	3009	0	0	0	0	0	0	0	0
5	4	35	124060	(3,35)	0	0	0	0	0	0	3138	0	0	0	0	0	0	0	0
5	5	1	3840	(4,1)	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
5	5	2	5120	(4,2)	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0
5	5	3	6400	(4,3)	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0
5	5	4	7680	(4,4)	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0
5	5	5	8960	(4,5)	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0
5	5	6	10240	(4,6)	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0
5	5	7	11520	(4,7)	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0
5	5	8	12800	(4,8)	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0
5	5	9	14080	(4,9)	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0
5	5	10	16160	(4,10)	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0
5	5	11	18720	(4,11)	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0
5	5	12	21280	(4,12)	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0
5	5	13	23840	(4,13)	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0
5	5	14	26400	(4,14)	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0
5	5	15	31360	(4,15)	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0
5	5	16	37760	(4,16)	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0
5	5	17	44160	(4,17)	0	0	0	0	0	0	0	0	1167	0	0	0	0	0	0
5	5	18	50560	(4,18)	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0
5	5	19	56960	(4,19)	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0
5	5	20	63360	(4,20)	0	0	0	0	0	0	0	0	1443	0	0	0	0	0	0
5	5	21	68560	(4,21)	0	0	0	0	0	0	0	0	1540	0	0	0	0	0	0
5	5	22	72560	(4,22)	0	0	0	0	0	0	0	0	1639	0	0	0	0	0	0
5	5	23	76560	(4,23)	0	0	0	0	0	0	0	0	1740	0	0	0	0	0	0
5	5	24	80560	(4,24)	0	0	0	0	0	0	0	0	1844	0	0	0	0	0	0
5	5	25	84560	(4,25)	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0
5	5	26	88560	(4,26)	0	0	0	0	0	0	0	0	2058	0	0	0	0	0	0
5	5	27	92560	(4,27)	0	0	0	0	0	0	0	0	2169	0	0	0	0	0	0
5	5	28	96560	(4,28)	0	0	0	0	0	0	0	0	2282	0	0	0	0	0	0
5	5	29	100560	(4,29)	0	0	0	0	0	0	0	0	2397	0	0	0	0	0	0
5	5	30	104560	(4,30)	0	0	0	0	0	0	0	0	2515	0	0	0	0	0	0
5	5	31	108560	(4,31)	0	0	0	0	0	0	0	0	2635	0	0	0	0	0	0
5	5	32	112560	(4,32)	0	0	0	0	0	0	0	0	2757	0	0	0	0	0	0
5	5	33	116560	(4,33)	0	0	0	0	0	0	0	0	2882	0	0	0	0	0	0
5	5	34	120560	(4,34)	0	0	0	0	0	0	0	0	3009	0	0	0	0	0	0
5	5	35	124560	(4,35)	0	0	0	0	0	0	0	0	3138	0	0	0	0	0	0
5	6	1	4000	(5,1)	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
5	6	2	5280	(5,2)	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0
5	6	3	6560	(5,3)	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0
5	6	4	7840	(5,4)	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0
5	6	5	9120	(5,5)	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0
5	6	6	10400	(5,6)	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0
5	6	7	11680	(5,7)	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0
5	6	8	12960	(5,8)	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0
5	6	9	14240	(5,9)	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0
5	6	10	16480	(5,10)	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0
5	6	11	19040	(5,11)	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0
5	6	12	21600	(5,12)	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0
5	6	13	24160	(5,13)	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0
5	6	14	26720	(5,14)	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0
5	6	15	32160	(5,15)	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0
5	6	16	38560	(5,16)	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0
5	6	17	44960	(5,17)	0	0	0	0	0	0	0	1167	0	0	0	0	0	0	0
5	6	18	51360	(5,18)	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0
5	6	19	57760	(5,19)	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	0
5	6	20	64160	(5,20)	0	0	0	0	0	0	0	1443	0	0	0	0	0	0	0
5	6	21	69060	(5,21)	0	0	0	0	0	0	0	1540	0	0	0	0	0	0	0
5	6	22	73060	(5,22)	0	0	0	0	0	0	0	1639	0	0	0	0	0	0	0
5	6	23	77060	(5,23)	0	0	0	0	0	0	0	1740	0	0	0	0	0	0	0
5	6	24	81060	(5,24)	0	0	0	0	0	0	0	1844	0	0	0	0	0	0	0
5	6	25	85060	(5,25)	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0
5	6	26	89060	(5,26)	0	0	0	0	0	0	0	2058	0	0	0	0	0	0	0
5	6	27	93060	(5,27)	0	0	0	0	0	0	0	2169	0	0	0	0	0	0	0
5	6	28	97060	(5,28)	0	0	0	0	0	0	0	2282	0	0	0	0	0	0	0
5	6	29	101060	(5,29)	0	0	0	0	0	0	0	2397	0	0	0	0	0	0	0
5	6	30	105060	(5,30)	0	0	0	0	0	0	0	2515	0	0	0	0	0	0	0
5	6	31	109060	(5,31)	0	0	0	0	0	0	0	2635	0	0	0	0	0	0	0
5	6	32	113060	(5,32)	0	0	0	0	0	0	0	2757	0	0	0	0	0	0	0
5	6	33	117060	(5,33)	0	0	0	0	0	0	0	2882	0	0	0	0	0	0	0
5	6	34	121060	(5,34)	0	0	0	0	0	0	0	3009	0	0	0	0	0	0	0
5	6	35	125060	(5,35)	0	0	0	0	0	0	0	3138	0	0	0	0	0	0	0
5	7	1	4160	(6,1)	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
5	7	2	5440	(6,2)	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
5	7	3	6720	(6,3)	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0
5	7	4	8000	(6,4)	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0
5	7	5	9280	(6,5)	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0
5	7	6	10560	(6,6)	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0
5	7	7	11840	(6,7)	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0
5	7	8	13120	(6,8)	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0
5	7	9	14400	(6,9)	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0
5	7	10	16800	(6,10)	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0
5	7	11	19360	(6,11)	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0
5	7	12	21920	(6,12)	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0
5	7	13	24480	(6,13)	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0
5	7	14	27040	(6,14)	0	0	0	0	0	0	0	0	0	0	0	912	0	0	0
5	7	15	32960	(6,15)	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0
5	7	16	39360	(6,16)	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0
5	7	17	45760	(6,17)	0	0	0	0	0	0	0	0	0	0	0	1167	0	0	0
5	7	18	52160	(6,18)	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0
5	7	19	58560	(6,19)	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0
5	7	20	64960	(6,20)	0	0	0	0	0	0	0	0	0	0	0	1443	0	0	0
5	7	21	69560	(6,21)	0	0	0	0	0	0	0	0	0	0	0	1540	0	0	0
5	7	22	73560	(6,22)	0	0	0	0	0	0	0	0	0	0	0	1639	0	0	0
5	7	23	77560	(6,23)	0	0	0	0	0	0	0	0	0	0	0	1740	0	0	0
5	7	24	81560	(6,24)	0	0	0	0	0	0	0	0	0	0	0	1844	0	0	0
5	7	25	85560	(6,25)	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0
5	7	26	89560	(6,26)	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	0
5	7	27	93560	(6,27)	0	0	0	0	0	0	0	0	0	0	0	2169	0	0	0
5	7	28	97560	(6,28)	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	0
5	7	29	101560	(6,29)	0	0	0	0	0	0	0	0	0	0	0	2397	0	0	0
5	7	30	105560	(6,30)	0	0	0	0	0	0	0	0	0	0	0	2515	0	0	0
5	7	31	109560	(6,31)	0	0	0	0	0	0	0	0	0	0	0	2635	0	0	0
5	7	32	113560	(6,32)	0	0	0	0	0	0	0	0	0	0	0	2757	0	0	0
5	7	33	117560	(6,33)	0	0	0	0	0	0	0	0	0	0	0	2882	0	0	0
5	7	34	121560	(6,34)	0	0	0	0	0	0	0	0	0	0	0	3009	0	0	0
5	7	35	125560	(6,35)	0	0	0	0	0	0	0	0	0	0	0	3138	0	0	0
5	8	1	4320	(7,1)	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
5	8	2	5600	(7,2)	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
5	8	3	6880	(7,3)	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0
5	8	4	8160	(7,4)	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0
5	8	5	9440	(7,5)	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0
5	8	6	10720	(7,6)	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0
5	8	7	12000	(7,7)	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0
5	8	8	13280	(7,8)	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0
5	8	9	14560	(7,9)	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0
5	8	10	17120	(7,10)	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0
5	8	11	19680	(7,11)	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0
5	8	12	22240	(7,12)	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0
5	8	13	24800	(7,13)	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0
5	8	14	27360	(7,14)	0	0	0	0	0	0	0	0	0	0	0	0	912	0	0
5	8	15	33760	(7,15)	0	0	0	0	0	0	0	0	0	0	0	0	995	0	0
5	8	16	40160	(7,16)	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0
5	8	17	46560	(7,17)	0	0	0	0	0	0	0	0	0	0	0	0	1167	0	0
5	8	18	52960	(7,18)	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0
5	8	19	59360	(7,19)	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0
5	8	20	65760	(7,20)	0	0	0	0	0	0	0	0	0	0	0	0	1443	0	0
5	8	21	70060	(7,21)	0	0	0	0	0	0	0	0	0	0	0	0	1540	0	0
5	8	22	74060	(7,22)	0	0	0	0	0	0	0	0	0	0	0	0	1639	0	0
5	8	23	78060	(7,23)	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	0
5	8	24	82060	(7,24)	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	0
5	8	25	86060	(7,25)	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0
5	8	26	90060	(7,26)	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0
5	8	27	94060	(7,27)	0	0	0	0	0	0	0	0	0	0	0	0	2169	0	0
5	8	28	98060	(7,28)	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0
5	8	29	102060	(7,29)	0	0	0	0	0	0	0	0	0	0	0	0	2397	0	0
5	8	30	106060	(7,30)	0	0	0	0	0	0	0	0	0	0	0	0	2515	0	0
5	8	31	110060	(7,31)	0	0	0	0	0	0	0	0	0	0	0	0	2635	0	0
5	8	32	114060	(7,32)	0	0	0	0	0	0	0	0	0	0	0	0	2757	0	0
5	8	33	118060	(7,33)	0	0	0	0	0	0	0	0	0	0	0	0	2882	0	0
5	8	34	122060	(7,34)	0	0	0	0	0	0	0	0	0	0	0	0	3009	0	0
5	8	35	126060	(7,35)	0	0	0	0	0	0	0	0	0	0	0	0	3138	0	0
6	1	1	3500		150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	2	4900	(8,1)	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	3	6300	(8,2)	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	4	7700	(8,3)	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	5	9100	(8,4)	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	6	10500	(8,5)	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	7	11900	(8,6)	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	8	13300	(8,7)	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	9	14700	(8,8)	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	10	16275	(8,9)	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	11	19075	(8,10)	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	12	21875	(8,11)	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	13	24675	(8,12)	2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	14	27475	(8,13)	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	30800	(8,14)	2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	16	37800	(8,15)	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	17	44800	(8,16)	3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	18	51800	(8,17)	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	19	58800	(8,18)	4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	20	65800	(8,19)	4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	21	72800	(8,20)	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	22	76800	(8,21)	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	23	80800	(8,22)	5220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	24	84800	(8,23)	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	25	88800	(8,24)	5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	26	92800	(8,25)	6174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	27	96800	(8,26)	6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	28	100800	(8,27)	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	29	104800	(8,28)	7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	30	108800	(8,29)	7545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	31	112800	(8,30)	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	32	116800	(8,31)	8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	33	120800	(8,32)	8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	34	124800	(8,33)	9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	35	128800	(8,34)	9414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	1	3675	(1,1)	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
6	2	2	5075	(1,2)	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
6	2	3	6475	(1,3)	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
6	2	4	7875	(1,4)	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0
6	2	5	9275	(1,5)	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0
6	2	6	10675	(1,6)	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0
6	2	7	12075	(1,7)	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0
6	2	8	13475	(1,8)	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0
6	2	9	14875	(1,9)	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0
6	2	10	16625	(1,10)	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0
6	2	11	19425	(1,11)	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0
6	2	12	22225	(1,12)	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0
6	2	13	25025	(1,13)	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0
6	2	14	27825	(1,14)	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0
6	2	15	31675	(1,15)	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0
6	2	16	38675	(1,16)	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0
6	2	17	45675	(1,17)	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0
6	2	18	52675	(1,18)	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0
6	2	19	59675	(1,19)	0	0	0	1349	0	0	0	0	0	0	0	0	0	0	0
6	2	20	66675	(1,20)	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0
6	2	21	73300	(1,21)	0	0	0	1540	0	0	0	0	0	0	0	0	0	0	0
6	2	22	77300	(1,22)	0	0	0	1639	0	0	0	0	0	0	0	0	0	0	0
6	2	23	81300	(1,23)	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	0
6	2	24	85300	(1,24)	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0
6	2	25	89300	(1,25)	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0
6	2	26	93300	(1,26)	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0
6	2	27	97300	(1,27)	0	0	0	2169	0	0	0	0	0	0	0	0	0	0	0
6	2	28	101300	(1,28)	0	0	0	2282	0	0	0	0	0	0	0	0	0	0	0
6	2	29	105300	(1,29)	0	0	0	2397	0	0	0	0	0	0	0	0	0	0	0
6	2	30	109300	(1,30)	0	0	0	2515	0	0	0	0	0	0	0	0	0	0	0
6	2	31	113300	(1,31)	0	0	0	2635	0	0	0	0	0	0	0	0	0	0	0
6	2	32	117300	(1,32)	0	0	0	2757	0	0	0	0	0	0	0	0	0	0	0
6	2	33	121300	(1,33)	0	0	0	2882	0	0	0	0	0	0	0	0	0	0	0
6	2	34	125300	(1,34)	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0
6	2	35	129300	(1,35)	0	0	0	3138	0	0	0	0	0	0	0	0	0	0	0
6	3	1	3850	(2,1)	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
6	3	2	5250	(2,2)	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0
6	3	3	6650	(2,3)	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0
6	3	4	8050	(2,4)	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0
6	3	5	9450	(2,5)	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
6	3	6	10850	(2,6)	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0
6	3	7	12250	(2,7)	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0
6	3	8	13650	(2,8)	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0
6	3	9	15050	(2,9)	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0
6	3	10	16975	(2,10)	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0
6	3	11	19775	(2,11)	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0
6	3	12	22575	(2,12)	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0
6	3	13	25375	(2,13)	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0
6	3	14	28175	(2,14)	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0
6	3	15	32550	(2,15)	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0
6	3	16	39550	(2,16)	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0
6	3	17	46550	(2,17)	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0
6	3	18	53550	(2,18)	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0
6	3	19	60550	(2,19)	0	0	0	0	1349	0	0	0	0	0	0	0	0	0	0
6	3	20	67550	(2,20)	0	0	0	0	1443	0	0	0	0	0	0	0	0	0	0
6	3	21	73800	(2,21)	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	0
6	3	22	77800	(2,22)	0	0	0	0	1639	0	0	0	0	0	0	0	0	0	0
6	3	23	81800	(2,23)	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	0
6	3	24	85800	(2,24)	0	0	0	0	1844	0	0	0	0	0	0	0	0	0	0
6	3	25	89800	(2,25)	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0
6	3	26	93800	(2,26)	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0
6	3	27	97800	(2,27)	0	0	0	0	2169	0	0	0	0	0	0	0	0	0	0
6	3	28	101800	(2,28)	0	0	0	0	2282	0	0	0	0	0	0	0	0	0	0
6	3	29	105800	(2,29)	0	0	0	0	2397	0	0	0	0	0	0	0	0	0	0
6	3	30	109800	(2,30)	0	0	0	0	2515	0	0	0	0	0	0	0	0	0	0
6	3	31	113800	(2,31)	0	0	0	0	2635	0	0	0	0	0	0	0	0	0	0
6	3	32	117800	(2,32)	0	0	0	0	2757	0	0	0	0	0	0	0	0	0	0
6	3	33	121800	(2,33)	0	0	0	0	2882	0	0	0	0	0	0	0	0	0	0
6	3	34	125800	(2,34)	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0
6	3	35	129800	(2,35)	0	0	0	0	3138	0	0	0	0	0	0	0	0	0	0
6	4	1	4025	(3,1)	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
6	4	2	5425	(3,2)	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
6	4	3	6825	(3,3)	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
6	4	4	8225	(3,4)	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0
6	4	5	9625	(3,5)	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0
6	4	6	11025	(3,6)	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0
6	4	7	12425	(3,7)	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0
6	4	8	13825	(3,8)	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0
6	4	9	15225	(3,9)	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0
6	4	10	17325	(3,10)	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0
6	4	11	20125	(3,11)	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0
6	4	12	22925	(3,12)	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0
6	4	13	25725	(3,13)	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0
6	4	14	28525	(3,14)	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0
