killCnt	minLevel	maxLevel	rewardMoney	rewardExp	rewardMoney_fcm	rewardExp_fcm
96	140	159	592000	462600	296000	231300
97	140	159	594000	463400	297000	231700
98	140	159	596000	464200	298000	232100
99	140	159	598000	465000	299000	232500
100	140	159	600000	465800	300000	232900
101	140	159	601500	466600	300750	233300
102	140	159	603000	467400	301500	233700
103	140	159	604500	468200	302250	234100
104	140	159	606000	469000	303000	234500
105	140	159	607500	469800	303750	234900
106	140	159	609000	470600	304500	235300
107	140	159	610500	471400	305250	235700
108	140	159	612000	472200	306000	236100
109	140	159	613500	473000	306750	236500
110	140	159	615000	473800	307500	236900
111	140	159	616500	474600	308250	237300
112	140	159	618000	475400	309000	237700
113	140	159	619500	476200	309750	238100
114	140	159	621000	477000	310500	238500
115	140	159	622500	477800	311250	238900
116	140	159	624000	478600	312000	239300
117	140	159	625500	479400	312750	239700
118	140	159	627000	480200	313500	240100
119	140	159	628500	481000	314250	240500
120	140	159	630000	481800	315000	240900
121	140	159	631500	482600	315750	241300
122	140	159	633000	483400	316500	241700
123	140	159	634500	484200	317250	242100
124	140	159	636000	485000	318000	242500
125	140	159	637500	485800	318750	242900
126	140	159	639000	486600	319500	243300
127	140	159	640500	487400	320250	243700
128	140	159	642000	488200	321000	244100
129	140	159	643500	489000	321750	244500
130	140	159	645000	489800	322500	244900
131	140	159	646500	490600	323250	245300
132	140	159	648000	491400	324000	245700
133	140	159	649500	492200	324750	246100
134	140	159	651000	493000	325500	246500
135	140	159	652500	493800	326250	246900
136	140	159	654000	494600	327000	247300
137	140	159	655500	495400	327750	247700
138	140	159	657000	496200	328500	248100
139	140	159	658500	497000	329250	248500
140	140	159	660000	497800	330000	248900
141	140	159	661500	498600	330750	249300
142	140	159	663000	499400	331500	249700
143	140	159	664500	500200	332250	250100
144	140	159	666000	501000	333000	250500
145	140	159	667500	501800	333750	250900
146	140	159	669000	502600	334500	251300
147	140	159	670500	503400	335250	251700
148	140	159	672000	504200	336000	252100
149	140	159	673500	505000	336750	252500
150	140	159	675000	505800	337500	252900
151	140	159	676500	506600	338250	253300
152	140	159	678000	507400	339000	253700
153	140	159	679500	508200	339750	254100
154	140	159	681000	509000	340500	254500
155	140	159	682500	509800	341250	254900
156	140	159	684000	510600	342000	255300
157	140	159	685500	511400	342750	255700
158	140	159	687000	512200	343500	256100
159	140	159	688500	513000	344250	256500
160	140	159	690000	513800	345000	256900
161	140	159	691500	514600	345750	257300
162	140	159	693000	515400	346500	257700
163	140	159	694500	516200	347250	258100
164	140	159	696000	517000	348000	258500
165	140	159	697500	517800	348750	258900
166	140	159	699000	518600	349500	259300
167	140	159	700500	519400	350250	259700
168	140	159	702000	520200	351000	260100
169	140	159	703500	521000	351750	260500
170	140	159	705000	521800	352500	260900
171	140	159	706500	522600	353250	261300
172	140	159	708000	523400	354000	261700
173	140	159	709500	524200	354750	262100
174	140	159	711000	525000	355500	262500
175	140	159	712500	525800	356250	262900
176	140	159	714000	526600	357000	263300
177	140	159	715500	527400	357750	263700
178	140	159	717000	528200	358500	264100
179	140	159	718500	529000	359250	264500
180	140	159	720000	529800	360000	264900
181	140	159	721500	530600	360750	265300
182	140	159	723000	531400	361500	265700
183	140	159	724500	532200	362250	266100
184	140	159	726000	533000	363000	266500
185	140	159	727500	533800	363750	266900
186	140	159	729000	534600	364500	267300
187	140	159	730500	535400	365250	267700
188	140	159	732000	536200	366000	268100
189	140	159	733500	537000	366750	268500
190	140	159	735000	537800	367500	268900
191	140	159	736500	538600	368250	269300
192	140	159	738000	539400	369000	269700
193	140	159	739500	540200	369750	270100
194	140	159	741000	541000	370500	270500
195	140	159	742500	541800	371250	270900
196	140	159	744000	542600	372000	271300
197	140	159	745500	543400	372750	271700
198	140	159	747000	544200	373500	272100
199	140	159	748500	545000	374250	272500
200	140	159	750000	545800	375000	272900
201	140	159	751500	546600	375750	273300
202	140	159	753000	547400	376500	273700
203	140	159	754500	548200	377250	274100
204	140	159	756000	549000	378000	274500
205	140	159	757500	549800	378750	274900
206	140	159	759000	550600	379500	275300
207	140	159	760500	551400	380250	275700
208	140	159	762000	552200	381000	276100
209	140	159	763500	553000	381750	276500
210	140	159	765000	553800	382500	276900
211	140	159	766500	554600	383250	277300
212	140	159	768000	555400	384000	277700
213	140	159	769500	556200	384750	278100
214	140	159	771000	557000	385500	278500
215	140	159	772500	557800	386250	278900
216	140	159	774000	558600	387000	279300
217	140	159	775500	559400	387750	279700
218	140	159	777000	560200	388500	280100
219	140	159	778500	561000	389250	280500
220	140	159	780000	561800	390000	280900
221	140	159	781500	562600	390750	281300
222	140	159	783000	563400	391500	281700
223	140	159	784500	564200	392250	282100
224	140	159	786000	565000	393000	282500
225	140	159	787500	565800	393750	282900
226	140	159	789000	566600	394500	283300
227	140	159	790500	567400	395250	283700
228	140	159	792000	568200	396000	284100
229	140	159	793500	569000	396750	284500
230	140	159	795000	569800	397500	284900
231	140	159	796500	570600	398250	285300
232	140	159	798000	571400	399000	285700
233	140	159	799500	572200	399750	286100
234	140	159	801000	573000	400500	286500
235	140	159	802500	573800	401250	286900
236	140	159	804000	574600	402000	287300
237	140	159	805500	575400	402750	287700
238	140	159	807000	576200	403500	288100
239	140	159	808500	577000	404250	288500
240	140	159	810000	577800	405000	288900
241	140	159	811500	578600	405750	289300
242	140	159	813000	579400	406500	289700
243	140	159	814500	580200	407250	290100
244	140	159	816000	581000	408000	290500
245	140	159	817500	581800	408750	290900
246	140	159	819000	582600	409500	291300
247	140	159	820500	583400	410250	291700
248	140	159	822000	584200	411000	292100
249	140	159	823500	585000	411750	292500
250	140	159	825000	585800	412500	292900
251	140	159	826500	586600	413250	293300
252	140	159	828000	587400	414000	293700
253	140	159	829500	588200	414750	294100
254	140	159	831000	589000	415500	294500
255	140	159	832500	589800	416250	294900
256	140	159	834000	590600	417000	295300
257	140	159	835500	591400	417750	295700
258	140	159	837000	592200	418500	296100
259	140	159	838500	593000	419250	296500
260	140	159	840000	593800	420000	296900
261	140	159	841500	594600	420750	297300
262	140	159	843000	595400	421500	297700
263	140	159	844500	596200	422250	298100
264	140	159	846000	597000	423000	298500
265	140	159	847500	597800	423750	298900
266	140	159	849000	598600	424500	299300
267	140	159	850500	599400	425250	299700
268	140	159	852000	600200	426000	300100
269	140	159	853500	601000	426750	300500
270	140	159	855000	601800	427500	300900
271	140	159	856500	602600	428250	301300
272	140	159	858000	603400	429000	301700
273	140	159	859500	604200	429750	302100
274	140	159	861000	605000	430500	302500
275	140	159	862500	605800	431250	302900
276	140	159	864000	606600	432000	303300
277	140	159	865500	607400	432750	303700
278	140	159	867000	608200	433500	304100
279	140	159	868500	609000	434250	304500
280	140	159	870000	609800	435000	304900
281	140	159	871500	610600	435750	305300
282	140	159	873000	611400	436500	305700
283	140	159	874500	612200	437250	306100
284	140	159	876000	613000	438000	306500
285	140	159	877500	613800	438750	306900
286	140	159	879000	614600	439500	307300
287	140	159	880500	615400	440250	307700
288	140	159	882000	616200	441000	308100
289	140	159	883500	617000	441750	308500
290	140	159	885000	617800	442500	308900
291	140	159	886500	618600	443250	309300
292	140	159	888000	619400	444000	309700
293	140	159	889500	620200	444750	310100
294	140	159	891000	621000	445500	310500
295	140	159	892500	621800	446250	310900
296	140	159	894000	622600	447000	311300
297	140	159	895500	623400	447750	311700
298	140	159	897000	624200	448500	312100
299	140	159	898500	625000	449250	312500
300	140	159	900000	625800	450000	312900
301	140	159	901500	626600	450750	313300
302	140	159	903000	627400	451500	313700
303	140	159	904500	628200	452250	314100
304	140	159	906000	629000	453000	314500
305	140	159	907500	629800	453750	314900
306	140	159	909000	630600	454500	315300
307	140	159	910500	631400	455250	315700
308	140	159	912000	632200	456000	316100
309	140	159	913500	633000	456750	316500
310	140	159	915000	633800	457500	316900
311	140	159	916500	634600	458250	317300
312	140	159	918000	635400	459000	317700
313	140	159	919500	636200	459750	318100
314	140	159	921000	637000	460500	318500
315	140	159	922500	637800	461250	318900
316	140	159	924000	638600	462000	319300
317	140	159	925500	639400	462750	319700
318	140	159	927000	640200	463500	320100
319	140	159	928500	641000	464250	320500
320	140	159	930000	641800	465000	320900
321	140	159	931500	642600	465750	321300
322	140	159	933000	643400	466500	321700
323	140	159	934500	644200	467250	322100
324	140	159	936000	645000	468000	322500
325	140	159	937500	645800	468750	322900
326	140	159	939000	646600	469500	323300
327	140	159	940500	647400	470250	323700
328	140	159	942000	648200	471000	324100
329	140	159	943500	649000	471750	324500
330	140	159	945000	649800	472500	324900
331	140	159	946500	650600	473250	325300
332	140	159	948000	651400	474000	325700
333	140	159	949500	652200	474750	326100
334	140	159	951000	653000	475500	326500
335	140	159	952500	653800	476250	326900
336	140	159	954000	654600	477000	327300
337	140	159	955500	655400	477750	327700
338	140	159	957000	656200	478500	328100
339	140	159	958500	657000	479250	328500
340	140	159	960000	657800	480000	328900
341	140	159	961500	658600	480750	329300
342	140	159	963000	659400	481500	329700
343	140	159	964500	660200	482250	330100
344	140	159	966000	661000	483000	330500
345	140	159	967500	661800	483750	330900
346	140	159	969000	662600	484500	331300
347	140	159	970500	663400	485250	331700
348	140	159	972000	664200	486000	332100
349	140	159	973500	665000	486750	332500
350	140	159	975000	665800	487500	332900
351	140	159	976500	666600	488250	333300
352	140	159	978000	667400	489000	333700
353	140	159	979500	668200	489750	334100
354	140	159	981000	669000	490500	334500
355	140	159	982500	669800	491250	334900
356	140	159	984000	670600	492000	335300
357	140	159	985500	671400	492750	335700
358	140	159	987000	672200	493500	336100
359	140	159	988500	673000	494250	336500
360	140	159	990000	673800	495000	336900
361	140	159	991500	674600	495750	337300
362	140	159	993000	675400	496500	337700
363	140	159	994500	676200	497250	338100
364	140	159	996000	677000	498000	338500
365	140	159	997500	677800	498750	338900
366	140	159	999000	678600	499500	339300
367	140	159	1000500	679400	500250	339700
368	140	159	1002000	680200	501000	340100
369	140	159	1003500	681000	501750	340500
370	140	159	1005000	681800	502500	340900
371	140	159	1006500	682600	503250	341300
372	140	159	1008000	683400	504000	341700
373	140	159	1009500	684200	504750	342100
374	140	159	1011000	685000	505500	342500
375	140	159	1012500	685800	506250	342900
376	140	159	1014000	686600	507000	343300
377	140	159	1015500	687400	507750	343700
378	140	159	1017000	688200	508500	344100
379	140	159	1018500	689000	509250	344500
380	140	159	1020000	689800	510000	344900
381	140	159	1021500	690600	510750	345300
382	140	159	1023000	691400	511500	345700
383	140	159	1024500	692200	512250	346100
384	140	159	1026000	693000	513000	346500
385	140	159	1027500	693800	513750	346900
386	140	159	1029000	694600	514500	347300
387	140	159	1030500	695400	515250	347700
388	140	159	1032000	696200	516000	348100
389	140	159	1033500	697000	516750	348500
390	140	159	1035000	697800	517500	348900
391	140	159	1036500	698600	518250	349300
392	140	159	1038000	699400	519000	349700
393	140	159	1039500	700200	519750	350100
394	140	159	1041000	701000	520500	350500
395	140	159	1042500	701800	521250	350900
396	140	159	1044000	702600	522000	351300
397	140	159	1045500	703400	522750	351700
398	140	159	1047000	704200	523500	352100
399	140	159	1048500	705000	524250	352500
400	140	159	1050000	705800	525000	352900
401	140	159	1051500	706600	525750	353300
402	140	159	1053000	706600	526500	353300
403	140	159	1054500	706600	527250	353300
404	140	159	1056000	706600	528000	353300
405	140	159	1057500	706600	528750	353300
406	140	159	1059000	706600	529500	353300
407	140	159	1060500	706600	530250	353300
408	140	159	1062000	706600	531000	353300
409	140	159	1063500	706600	531750	353300
410	140	159	1065000	706600	532500	353300
411	140	159	1066500	706600	533250	353300
412	140	159	1068000	706600	534000	353300
413	140	159	1069500	706600	534750	353300
414	140	159	1071000	706600	535500	353300
415	140	159	1072500	706600	536250	353300
416	140	159	1074000	706600	537000	353300
417	140	159	1075500	706600	537750	353300
418	140	159	1077000	706600	538500	353300
419	140	159	1078500	706600	539250	353300
420	140	159	1080000	706600	540000	353300
421	140	159	1081500	706600	540750	353300
422	140	159	1083000	706600	541500	353300
423	140	159	1084500	706600	542250	353300
424	140	159	1086000	706600	543000	353300
425	140	159	1087500	706600	543750	353300
426	140	159	1089000	706600	544500	353300
427	140	159	1090500	706600	545250	353300
428	140	159	1092000	706600	546000	353300
429	140	159	1093500	706600	546750	353300
430	140	159	1095000	706600	547500	353300
431	140	159	1096500	706600	548250	353300
432	140	159	1098000	706600	549000	353300
433	140	159	1099500	706600	549750	353300
434	140	159	1101000	706600	550500	353300
435	140	159	1102500	706600	551250	353300
436	140	159	1104000	706600	552000	353300
437	140	159	1105500	706600	552750	353300
438	140	159	1107000	706600	553500	353300
439	140	159	1108500	706600	554250	353300
440	140	159	1110000	706600	555000	353300
441	140	159	1111500	706600	555750	353300
442	140	159	1113000	706600	556500	353300
443	140	159	1114500	706600	557250	353300
444	140	159	1116000	706600	558000	353300
445	140	159	1117500	706600	558750	353300
446	140	159	1119000	706600	559500	353300
447	140	159	1120500	706600	560250	353300
448	140	159	1122000	706600	561000	353300
449	140	159	1123500	706600	561750	353300
450	140	159	1125000	706600	562500	353300
451	140	159	1126500	706600	563250	353300
452	140	159	1128000	706600	564000	353300
453	140	159	1129500	706600	564750	353300
454	140	159	1131000	706600	565500	353300
455	140	159	1132500	706600	566250	353300
456	140	159	1134000	706600	567000	353300
457	140	159	1135500	706600	567750	353300
458	140	159	1137000	706600	568500	353300
459	140	159	1138500	706600	569250	353300
460	140	159	1140000	706600	570000	353300
461	140	159	1141500	706600	570750	353300
462	140	159	1143000	706600	571500	353300
463	140	159	1144500	706600	572250	353300
464	140	159	1146000	706600	573000	353300
465	140	159	1147500	706600	573750	353300
466	140	159	1149000	706600	574500	353300
467	140	159	1150500	706600	575250	353300
468	140	159	1152000	706600	576000	353300
469	140	159	1153500	706600	576750	353300
470	140	159	1155000	706600	577500	353300
471	140	159	1156500	706600	578250	353300
472	140	159	1158000	706600	579000	353300
473	140	159	1159500	706600	579750	353300
474	140	159	1161000	706600	580500	353300
475	140	159	1162500	706600	581250	353300
476	140	159	1164000	706600	582000	353300
477	140	159	1165500	706600	582750	353300
478	140	159	1167000	706600	583500	353300
479	140	159	1168500	706600	584250	353300
480	140	159	1170000	706600	585000	353300
481	140	159	1171500	706600	585750	353300
482	140	159	1173000	706600	586500	353300
483	140	159	1174500	706600	587250	353300
484	140	159	1176000	706600	588000	353300
485	140	159	1177500	706600	588750	353300
486	140	159	1179000	706600	589500	353300
487	140	159	1180500	706600	590250	353300
488	140	159	1182000	706600	591000	353300
489	140	159	1183500	706600	591750	353300
490	140	159	1185000	706600	592500	353300
491	140	159	1186500	706600	593250	353300
492	140	159	1188000	706600	594000	353300
493	140	159	1188000	706600	594000	353300
494	140	159	1188000	706600	594000	353300
495	140	159	1188000	706600	594000	353300
496	140	159	1188000	706600	594000	353300
497	140	159	1188000	706600	594000	353300
498	140	159	1188000	706600	594000	353300
499	140	159	1188000	706600	594000	353300
500	140	159	1188000	706600	594000	353300
1	160	179	279000	250000	139500	125000
2	160	179	284000	253150	142000	126575
3	160	179	289000	256300	144500	128150
4	160	179	294000	259450	147000	129725
5	160	179	299000	262600	149500	131300
6	160	179	304000	265750	152000	132875
7	160	179	309000	268900	154500	134450
8	160	179	314000	272050	157000	136025
9	160	179	319000	275200	159500	137600
10	160	179	324000	278350	162000	139175
11	160	179	329000	281500	164500	140750
12	160	179	334000	284650	167000	142325
13	160	179	339000	287800	169500	143900
14	160	179	344000	290950	172000	145475
15	160	179	349000	294100	174500	147050
16	160	179	354000	297250	177000	148625
17	160	179	359000	300400	179500	150200
18	160	179	364000	303550	182000	151775
19	160	179	369000	306700	184500	153350
20	160	179	374000	309850	187000	154925
21	160	179	379000	313000	189500	156500
22	160	179	384000	316150	192000	158075
23	160	179	389000	319300	194500	159650
24	160	179	394000	322450	197000	161225
25	160	179	399000	325600	199500	162800
26	160	179	404000	328750	202000	164375
27	160	179	409000	331900	204500	165950
28	160	179	414000	335050	207000	167525
29	160	179	419000	338200	209500	169100
30	160	179	424000	341350	212000	170675
31	160	179	429000	344500	214500	172250
32	160	179	434000	347650	217000	173825
33	160	179	439000	350800	219500	175400
34	160	179	444000	353950	222000	176975
35	160	179	449000	357100	224500	178550
36	160	179	454000	360250	227000	180125
37	160	179	459000	363400	229500	181700
38	160	179	464000	366550	232000	183275
39	160	179	469000	369700	234500	184850
40	160	179	474000	372850	237000	186425
41	160	179	479000	376000	239500	188000
42	160	179	484000	379150	242000	189575
43	160	179	489000	382300	244500	191150
44	160	179	494000	385450	247000	192725
45	160	179	499000	388600	249500	194300
46	160	179	504000	391750	252000	195875
47	160	179	509000	394900	254500	197450
48	160	179	514000	398050	257000	199025
49	160	179	519000	401200	259500	200600
50	160	179	524000	404350	262000	202175
51	160	179	526200	407500	263100	203750
52	160	179	528400	410650	264200	205325
53	160	179	530600	413800	265300	206900
54	160	179	532800	416950	266400	208475
55	160	179	535000	420100	267500	210050
56	160	179	537200	423250	268600	211625
57	160	179	539400	426400	269700	213200
58	160	179	541600	429550	270800	214775
59	160	179	543800	432700	271900	216350
60	160	179	546000	435850	273000	217925
61	160	179	548200	439000	274100	219500
62	160	179	550400	442150	275200	221075
63	160	179	552600	445300	276300	222650
64	160	179	554800	448450	277400	224225
65	160	179	557000	451600	278500	225800
66	160	179	559200	454750	279600	227375
67	160	179	561400	457900	280700	228950
68	160	179	563600	461050	281800	230525
69	160	179	565800	464200	282900	232100
70	160	179	568000	467350	284000	233675
71	160	179	570200	470500	285100	235250
72	160	179	572400	473650	286200	236825
73	160	179	574600	476800	287300	238400
74	160	179	576800	479950	288400	239975
75	160	179	579000	483100	289500	241550
76	160	179	581200	486250	290600	243125
77	160	179	583400	489400	291700	244700
78	160	179	585600	492550	292800	246275
79	160	179	587800	495700	293900	247850
80	160	179	590000	496660	295000	248330
81	160	179	592200	497620	296100	248810
82	160	179	594400	498580	297200	249290
83	160	179	596600	499540	298300	249770
84	160	179	598800	500500	299400	250250
85	160	179	601000	501460	300500	250730
86	160	179	603200	502420	301600	251210
87	160	179	605400	503380	302700	251690
88	160	179	607600	504340	303800	252170
89	160	179	609800	505300	304900	252650
90	160	179	612000	506260	306000	253130
91	160	179	614200	507220	307100	253610
92	160	179	616400	508180	308200	254090
93	160	179	618600	509140	309300	254570
94	160	179	620800	510100	310400	255050
95	160	179	623000	511060	311500	255530
96	160	179	625200	512020	312600	256010
97	160	179	627400	512980	313700	256490
98	160	179	629600	513940	314800	256970
99	160	179	631800	514900	315900	257450
100	160	179	634000	515860	317000	257930
101	160	179	635600	516820	317800	258410
102	160	179	637200	517780	318600	258890
103	160	179	638800	518740	319400	259370
104	160	179	640400	519700	320200	259850
105	160	179	642000	520660	321000	260330
106	160	179	643600	521620	321800	260810
107	160	179	645200	522580	322600	261290
108	160	179	646800	523540	323400	261770
109	160	179	648400	524500	324200	262250
110	160	179	650000	525460	325000	262730
111	160	179	651600	526420	325800	263210
112	160	179	653200	527380	326600	263690
113	160	179	654800	528340	327400	264170
114	160	179	656400	529300	328200	264650
115	160	179	658000	530260	329000	265130
116	160	179	659600	531220	329800	265610
117	160	179	661200	532180	330600	266090
118	160	179	662800	533140	331400	266570
119	160	179	664400	534100	332200	267050
120	160	179	666000	535060	333000	267530
121	160	179	667600	536020	333800	268010
122	160	179	669200	536980	334600	268490
123	160	179	670800	537940	335400	268970
124	160	179	672400	538900	336200	269450
125	160	179	674000	539860	337000	269930
126	160	179	675600	540820	337800	270410
127	160	179	677200	541780	338600	270890
128	160	179	678800	542740	339400	271370
129	160	179	680400	543700	340200	271850
130	160	179	682000	544660	341000	272330
131	160	179	683600	545620	341800	272810
132	160	179	685200	546580	342600	273290
133	160	179	686800	547540	343400	273770
134	160	179	688400	548500	344200	274250
135	160	179	690000	549460	345000	274730
136	160	179	691600	550420	345800	275210
137	160	179	693200	551380	346600	275690
138	160	179	694800	552340	347400	276170
139	160	179	696400	553300	348200	276650
140	160	179	698000	554260	349000	277130
141	160	179	699600	555220	349800	277610
142	160	179	701200	556180	350600	278090
143	160	179	702800	557140	351400	278570
144	160	179	704400	558100	352200	279050
145	160	179	706000	559060	353000	279530
146	160	179	707600	560020	353800	280010
147	160	179	709200	560980	354600	280490
148	160	179	710800	561940	355400	280970
149	160	179	712400	562900	356200	281450
150	160	179	714000	563860	357000	281930
151	160	179	715600	564820	357800	282410
152	160	179	717200	565780	358600	282890
153	160	179	718800	566740	359400	283370
154	160	179	720400	567700	360200	283850
155	160	179	722000	568660	361000	284330
156	160	179	723600	569620	361800	284810
157	160	179	725200	570580	362600	285290
158	160	179	726800	571540	363400	285770
159	160	179	728400	572500	364200	286250
160	160	179	730000	573460	365000	286730
161	160	179	731600	574420	365800	287210
162	160	179	733200	575380	366600	287690
163	160	179	734800	576340	367400	288170
164	160	179	736400	577300	368200	288650
165	160	179	738000	578260	369000	289130
166	160	179	739600	579220	369800	289610
167	160	179	741200	580180	370600	290090
168	160	179	742800	581140	371400	290570
169	160	179	744400	582100	372200	291050
170	160	179	746000	583060	373000	291530
171	160	179	747600	584020	373800	292010
172	160	179	749200	584980	374600	292490
173	160	179	750800	585940	375400	292970
174	160	179	752400	586900	376200	293450
175	160	179	754000	587860	377000	293930
176	160	179	755600	588820	377800	294410
177	160	179	757200	589780	378600	294890
178	160	179	758800	590740	379400	295370
179	160	179	760400	591700	380200	295850
180	160	179	762000	592660	381000	296330
181	160	179	763600	593620	381800	296810
182	160	179	765200	594580	382600	297290
183	160	179	766800	595540	383400	297770
184	160	179	768400	596500	384200	298250
185	160	179	770000	597460	385000	298730
186	160	179	771600	598420	385800	299210
187	160	179	773200	599380	386600	299690
188	160	179	774800	600340	387400	300170
189	160	179	776400	601300	388200	300650
190	160	179	778000	602260	389000	301130
191	160	179	779600	603220	389800	301610
192	160	179	781200	604180	390600	302090
193	160	179	782800	605140	391400	302570
194	160	179	784400	606100	392200	303050
195	160	179	786000	607060	393000	303530
196	160	179	787600	608020	393800	304010
197	160	179	789200	608980	394600	304490
198	160	179	790800	609940	395400	304970
199	160	179	792400	610900	396200	305450
200	160	179	794000	611860	397000	305930
201	160	179	795600	612820	397800	306410
202	160	179	797200	613780	398600	306890
203	160	179	798800	614740	399400	307370
204	160	179	800400	615700	400200	307850
205	160	179	802000	616660	401000	308330
206	160	179	803600	617620	401800	308810
207	160	179	805200	618580	402600	309290
208	160	179	806800	619540	403400	309770
209	160	179	808400	620500	404200	310250
210	160	179	810000	621460	405000	310730
211	160	179	811600	622420	405800	311210
212	160	179	813200	623380	406600	311690
213	160	179	814800	624340	407400	312170
214	160	179	816400	625300	408200	312650
215	160	179	818000	626260	409000	313130
216	160	179	819600	627220	409800	313610
217	160	179	821200	628180	410600	314090
218	160	179	822800	629140	411400	314570
219	160	179	824400	630100	412200	315050
220	160	179	826000	631060	413000	315530
221	160	179	827600	632020	413800	316010
222	160	179	829200	632980	414600	316490
223	160	179	830800	633940	415400	316970
224	160	179	832400	634900	416200	317450
225	160	179	834000	635860	417000	317930
226	160	179	835600	636820	417800	318410
227	160	179	837200	637780	418600	318890
228	160	179	838800	638740	419400	319370
229	160	179	840400	639700	420200	319850
230	160	179	842000	640660	421000	320330
231	160	179	843600	641620	421800	320810
232	160	179	845200	642580	422600	321290
233	160	179	846800	643540	423400	321770
234	160	179	848400	644500	424200	322250
235	160	179	850000	645460	425000	322730
236	160	179	851600	646420	425800	323210
237	160	179	853200	647380	426600	323690
238	160	179	854800	648340	427400	324170
239	160	179	856400	649300	428200	324650
240	160	179	858000	650260	429000	325130
241	160	179	859600	651220	429800	325610
242	160	179	861200	652180	430600	326090
243	160	179	862800	653140	431400	326570
244	160	179	864400	654100	432200	327050
245	160	179	866000	655060	433000	327530
246	160	179	867600	656020	433800	328010
247	160	179	869200	656980	434600	328490
248	160	179	870800	657940	435400	328970
249	160	179	872400	658900	436200	329450
250	160	179	874000	659860	437000	329930
251	160	179	875600	660820	437800	330410
252	160	179	877200	661780	438600	330890
253	160	179	878800	662740	439400	331370
254	160	179	880400	663700	440200	331850
255	160	179	882000	664660	441000	332330
256	160	179	883600	665620	441800	332810
257	160	179	885200	666580	442600	333290
258	160	179	886800	667540	443400	333770
259	160	179	888400	668500	444200	334250
260	160	179	890000	669460	445000	334730
261	160	179	891600	670420	445800	335210
262	160	179	893200	671380	446600	335690
263	160	179	894800	672340	447400	336170
264	160	179	896400	673300	448200	336650
265	160	179	898000	674260	449000	337130
266	160	179	899600	675220	449800	337610
267	160	179	901200	676180	450600	338090
268	160	179	902800	677140	451400	338570
269	160	179	904400	678100	452200	339050
270	160	179	906000	679060	453000	339530
271	160	179	907600	680020	453800	340010
272	160	179	909200	680980	454600	340490
273	160	179	910800	681940	455400	340970
274	160	179	912400	682900	456200	341450
275	160	179	914000	683860	457000	341930
276	160	179	915600	684820	457800	342410
277	160	179	917200	685780	458600	342890
278	160	179	918800	686740	459400	343370
279	160	179	920400	687700	460200	343850
280	160	179	922000	688660	461000	344330
281	160	179	923600	689620	461800	344810
282	160	179	925200	690580	462600	345290
283	160	179	926800	691540	463400	345770
284	160	179	928400	692500	464200	346250
285	160	179	930000	693460	465000	346730
286	160	179	931600	694420	465800	347210
287	160	179	933200	695380	466600	347690
288	160	179	934800	696340	467400	348170
289	160	179	936400	697300	468200	348650
290	160	179	938000	698260	469000	349130
291	160	179	939600	699220	469800	349610
292	160	179	941200	700180	470600	350090
293	160	179	942800	701140	471400	350570
294	160	179	944400	702100	472200	351050
295	160	179	946000	703060	473000	351530
296	160	179	947600	704020	473800	352010
297	160	179	949200	704980	474600	352490
298	160	179	950800	705940	475400	352970
299	160	179	952400	706900	476200	353450
300	160	179	954000	707860	477000	353930
301	160	179	955600	708820	477800	354410
302	160	179	957200	709780	478600	354890
303	160	179	958800	710740	479400	355370
304	160	179	960400	711700	480200	355850
305	160	179	962000	712660	481000	356330
306	160	179	963600	713620	481800	356810
307	160	179	965200	714580	482600	357290
308	160	179	966800	715540	483400	357770
309	160	179	968400	716500	484200	358250
310	160	179	970000	717460	485000	358730
311	160	179	971600	718420	485800	359210
312	160	179	973200	719380	486600	359690
313	160	179	974800	720340	487400	360170
314	160	179	976400	721300	488200	360650
315	160	179	978000	722260	489000	361130
316	160	179	979600	723220	489800	361610
317	160	179	981200	724180	490600	362090
318	160	179	982800	725140	491400	362570
319	160	179	984400	726100	492200	363050
320	160	179	986000	727060	493000	363530
321	160	179	987600	728020	493800	364010
322	160	179	989200	728980	494600	364490
323	160	179	990800	729940	495400	364970
324	160	179	992400	730900	496200	365450
325	160	179	994000	731860	497000	365930
326	160	179	995600	732820	497800	366410
327	160	179	997200	733780	498600	366890
328	160	179	998800	734740	499400	367370
329	160	179	1000400	735700	500200	367850
330	160	179	1002000	736660	501000	368330
331	160	179	1003600	737620	501800	368810
332	160	179	1005200	738580	502600	369290
333	160	179	1006800	739540	503400	369770
334	160	179	1008400	740500	504200	370250
335	160	179	1010000	741460	505000	370730
336	160	179	1011600	742420	505800	371210
337	160	179	1013200	743380	506600	371690
338	160	179	1014800	744340	507400	372170
339	160	179	1016400	745300	508200	372650
340	160	179	1018000	746260	509000	373130
341	160	179	1019600	747220	509800	373610
342	160	179	1021200	748180	510600	374090
343	160	179	1022800	749140	511400	374570
344	160	179	1024400	750100	512200	375050
345	160	179	1026000	751060	513000	375530
346	160	179	1027600	752020	513800	376010
347	160	179	1029200	752980	514600	376490
348	160	179	1030800	753940	515400	376970
349	160	179	1032400	754900	516200	377450
350	160	179	1034000	755860	517000	377930
351	160	179	1035600	756820	517800	378410
352	160	179	1037200	757780	518600	378890
353	160	179	1038800	758740	519400	379370
354	160	179	1040400	759700	520200	379850
355	160	179	1042000	760660	521000	380330
356	160	179	1043600	761620	521800	380810
357	160	179	1045200	762580	522600	381290
358	160	179	1046800	763540	523400	381770
359	160	179	1048400	764500	524200	382250
360	160	179	1050000	765460	525000	382730
