messageId	desc
zhanbu12	位置上已经装备了命魂。
zhanbu13	命魂背包已满，请整理。
zhanbu14	人物等级达到70级开启此功能
zhanbu15	占卜强化石不足，无法强化。
zhanbu16	是否消耗{0}个强化石，提升光环等级。
zhanbu17	强化成功，占卜光环经验增加了{0}。
zhanbu18	当前已达到顶级。
zhanbu19	该命魂已达顶级。
zhanbu20	{0}命魂将要吞噬{1}命魂获得{2}经验？
zhanbu21	自动合成至品阶最高的命魂
zhanbu22	将会自动吞噬#C(#FF0000)所有未锁定以及未满级#n的命魂，给予#C(#FF0000)等级与品阶最高#n并且#C(#FF0000)未满级#n的命魂。
zhanbu23	拆解命魂为资源，紫色和金色可拆解为命力。
zhanbu24	此命魂不能进行拆解。
zhanbu25	{0}命魂分解获得金币{1}奖励
zhanbu26	{0}命魂分解获得命力{1}奖励。
zhanbu27	命力不足，无法兑换。
zhanbu28	1、可以通过使用金币拜访下方占卜师获得命魂。#H2、每次拜访占卜师都会获得命魂，并有机会开启下一档占卜师的拜访机会。#H3、占卜师等级越高（花费金币越多）获得优质命魂机会也更高。#H4、金币命魂可兑换成金币。#H5、使用一键卖出功能可方便的卖出身上所有星币命魂。#H6、使用锁定功能可防止命魂被意外拆解或吞噬。
zhanbu29	#H7、命魂之间可相互吞噬（选中不需要的命魂，移至需要培养的命魂上并点击左键）。#H8、所有命魂的经验值都会继承，拆解已培养的命魂会损失已培养的经验。#H9、通过一键合成，玩家可以把所有未锁定命魂合成至当前品质最高级的命魂上。#H10、所有命魂分为4个品质，最高可升至10级。#H11、命魂将会分为两个阶段开放，在60级之前可获取到普通属性命魂。#H12、60级以后将会获取到精英属性（比如暴击，格挡之类）的命魂。#H13、光环强化可以极大的提高高品质命魂的属性。
zhanbu31	获取命魂300次#H自动出售无用命魂#H自动合成紫色及以下品质命魂#H金币≥1.8亿且达到贵族7及以上用户可用
zhanbu32	是否确定进行300次金币占卜？
msrq1	公会奖励：最终伤害排名前三的玩家可以给本公会所有参与魔兽入侵的玩家带来公会奖励。#H击杀奖励：击杀者有很大机会获得击杀奖励，但是也可能被其他玩家意外获得。
zdzd1	25级开启自动战斗功能，充值任意神石可提前开启
zdzd2	开启自动战斗
zdzd3	关闭自动战斗
noble1	#C(#ffffff)在龙骑士中再消费：#C(#00ff12){0}#nQ点，即可升级为#C(#f6ff00)贵族{1}#n#n
noble2	#C(#ffffff)已开启超级贵族,这是称霸全服的节奏啊！#n
yuyi1	使用#C(#00FF00)10#n神石进行一次培养#H有机会出现暴击（获得3倍经验）#H优先使用道具羽翼培养石
yuyi2	是否消耗1个羽翼培养石进行培养？
yuyi3	培养成功，获得{0}经验。
yuyi4	是否花费10神石进行培养？
yuyi5	没有足够的神石，无法培养。
yuyi6	使用#C(#00FF00)500#n神石进行50次培养#H有机会出现暴击（3倍经验）#H会优先使用道具羽翼培养石。
yuyi7	是否消耗50个羽翼培养石进行50次培养？
yuyi8	培养成功，共{0}次暴击，共获得{1}经验。
yuyi9	是否消耗{0}个羽翼培养石和{1}神石进行50次培养？
yuyi10	是否花费500神石进行50次培养？
yuyi11	收集任意4个翅膀，将会解锁破防属性，同时翅膀等级越高，破防属性也将会提高
yuyi12	收集任意8个翅膀，将会解锁免破属性，同时翅膀等级越高，免破属性也将会提高
bkcs	不可出售
xzxt1	{0}个魂石
xzxt2	佩戴成功
xzxt3	卸载成功
xzxt4	只有出阵的英雄才可以携带神器
xzxt5	等级不足无法携带神器
xzxt6	背包已满，无法卸装
xzxt7	已达最大等级，无法继续强化
xzxt8	请先放入强化的神器
xzxt9	材料不足，无法强化
xzxt10	材料不足，无法升阶
xzxt11	当前神器强化等级已达上限
xzxt12	无法出售，请先卸除神器上的符文
fwxt1	拆卸成功
fwxt2	数量不足
fwxt3	符文不足
fwxt4	封印石不足，无法封印
fwxt5	需消耗{0}个封印石提升封印等级
fwxt6	消耗{0}个封印石提升至等级{1}
fwxt7	[全部,正义符文,公正符文,英勇符文,无畏符文,信仰符文,智慧符文,命运符文,怜悯符文,奉献符文,忠诚符文,荣誉符文,牺牲符文]
fwxt8	[全部,等级1,等级2,等级3,等级4,等级5,等级6,等级7,等级8,等级9,等级10]
fwxt9	[等级4,等级5,等级6,等级7,等级8,等级9,等级10]
fwxt10	升阶
fwxt11	镶嵌孔不足
fwxt12	不能镶嵌相同类型的符文
fwxt13	符文封印石
yxjt1	{0}级开启英雄祭坛
yxjt2	在[#C(#0099cc){0}星祭坛#n]幸运召唤到{1}前来效力，这是要称霸全服的节奏啊
yxjt3	和
yxjt4	英雄列表已满，请先解雇多余英雄
yxjt5	1、普通召唤和高级召唤需要消耗神石才能开启；#H2、召唤胜利后至少获得一种奖励；#H3、高级召唤胜利后至少获得一个对应星级的高阶英雄；#H4、不同阶段的奖励是不同的，根据主角的等级开启；#H5、战斗失败也会获得奖励；#H6、玩家获得相应数量的道具，可以在英雄兑换界面兑换相应的高品质英雄。
yxjt6	是否确定消耗#C(#fefb00){0}#n个#C(#fefb00){1}#n进入祭坛?
yxjt7	VIP{0}用户专享优惠，仅需{1}神石
yxjt9	神石不足，请前往购买
yxjt10	是否确定消耗#C(#fefb00){0}#n个#C(#fefb00){1}#n进入祭坛?
yxjt11	是否消耗#C(#fefb00){0}神石#n进入祭坛?
yxjt12	是否消耗#C(#fefb00){0}#n个#C(#fefb00){1}#n和#C(#fefb00){2}神石#n进入祭坛?
yxjt13	{0}级开放
yxjt14	<font color='#00ff00'><textformat leading='4'>花费 <font color='#fbfe00'>{0}神石 </font>召唤1次<br>有机会获得<font color='#fbfe00'>{1}星紫色英雄</font></textformat></font>
yxjt15	<font color='#00ff00'><textformat leading='4'>花费 <font color='#fbfe00'>{0}神石 </font>召唤12次<br>100%获得至少一个<font color='#fbfe00'>{1}星紫色英雄</font></textformat></font>
yxjt16	当前：{0}/{1}页
yxjt17	是否确定消耗{0}个#C({1}){2}#n进行兑换?
yxjt18	需要#C(#fbfe00){0}#n个#C({1}){2}#n
yxjt19	是否消耗#C(#fbfe00){0}#n神石或#C(#fbfe00){1}#n个#C({2}){3}#n进入祭坛?
yxjt20	VIP{0}用户专享优惠，仅需#C(#fefb00){1}#n个#C(#fefb00){2}#n和#C(#fefb00){3}神石#n
yxjt21	{0}享受{1}优惠，仅需{2}神石即可召唤。
yxjt22	折扣CD时间:{0}
mail1	你当前有新邮件
mail2	当前没有可接收的邮件
mail3	提取物品
mail4	删除邮件
mail5	请选择需要接收的邮件
mail6	经验：{0}
mail7	神石：{0}
mail8	魔晶：{0}
mail9	金币：{0}
mail10	体力：{0}
mail11	荣誉：{0}
mail12	功勋：{0}
shouchong1	开启石数量：
shouchong2	英雄列表已满，请先解雇多余英雄
shouchong3	这是从龙族手中夺来的魔盒，据说有着非凡的魔力
shouchong9	看，真的变出好多钱吧
shouchong10	多次使用后，魔盒魔力已尽，请下次再来吧
shouchong11	所有礼包已领取
status1	骑士
status2	法师
my_name_color	#C(#F0EED4)我说:
my_content_color	#C(#F0EED4)
who_name_color	#C(#4AA621)
who_content_color	#C(#4AA621)
friend1	您的好友{0}上线了！
friend2	您的好友{0}下线了！
friend3	私聊功能{0}级开放！
friend4	好友功能{0}级开放！
friend5	你确定要删除该好友?
friend6	最近联系人
friend7	好友
friend8	黑名单
friend9	点击添加分组
friend17	查看信息
friend28	你成功添加{0}为好友
friend29	点击开始和#C(#FFFF00){0}#n聊天
friend30	重命名该分组
friend31	删除好友分组
friend32	你目前只能创建三个分组！
friend33	分组
friend34	输入的名字不能为空！
friend38	搜索好友
friend39	清除搜索列表
friend40	您还没有选择要删除的好友！
friend41	确定删除勾选的好友吗？
friend42	移动好友
friend43	移出黑名单
reputation1	声望达到{0}
WingState1	未激活
WingState2	已装备
WingState3	未装备
WingPro1	<font color='#00ff00' size='12'>物攻：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro2	<font color='#00ff00' size='12'>法攻：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro3	<font color='#00ff00' size='12'>生命：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro4	<font color='#00ff00' size='12'>暴击：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro5	<font color='#00ff00' size='12'>免暴：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro6	<font color='#00ff00' size='12'>格挡：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WingPro7	<font color='#00ff00' size='12'>破挡：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>
WinProMaxLv	<font color='#00ff00' size='12'>已顶级</font>
tarot001	占 卜
map1	[第一章,第二章]
mall1	优惠价:
mall2	购买总价：
mall3	达到贵族{0}可购买
mall4	原价：{0}
mall5	现价：{0}
mall6	剩余购买数量：{0}
mall7	购买等级限制
mall8	购买VIP等级限制
mall9	剩余购买数量限制
mall10	购买时间限制
mall11	无法连接至Q点支付平台，暂时无法处理这个订单，请刷新页面或者重新登录游戏后再试
mall12	{0}天{1}小时{2}分钟
mall13	黄钻：{0}
mall14	没有可购买的外观
mall15	请先勾选需购买的时装
mall16	#C(#E87D22)您确定要花费#C(#00FF00){0}#n神石赠送#C(#00FF00){1}#n个#C(#00FF00){2}#n给#C(#00FF00){3}#n吗？#n
mall17	请先输入赠送数量
mall18	请选择好友
tarot002	【占卜令数量：<font color='#66FF00'>{0}</font>】
denglu1	今日剩余领奖次数:{0}
PropertyEnum1ZiTi	Fighting_SX_SM
PropertyEnum2ZiTi	Fighting_SX_GS
PropertyEnum3ZiTi	Fighting_SX_NQ
PropertyEnum4ZiTi	Fighting_SX_WG
PropertyEnum5ZiTi	Fighting_SX_WF
PropertyEnum6ZiTi	Fighting_SX_FG
PropertyEnum7ZiTi	Fighting_SX_FF
PropertyEnum8ZiTi	Fighting_SX_BJ
PropertyEnum9ZiTi	Fighting_SX_MB
PropertyEnum10ZiTi	Fighting_SX_PF
PropertyEnum11ZiTi	Fighting_SX_MP
PropertyEnum12ZiTi	Fighting_SX_GD
PropertyEnum13ZiTi	Fighting_SX_PD
PropertyEnum14ZiTi	Fighting_SX_ZS
PropertyEnum15ZiTi	Fighting_SX_MS
ProPertyAdd	Fighting_SX_Jia
fwbl1	花费{0}神石进行1次宝轮
fwbl2	是否使用{0}神石开启宝轮1次？优先使用符文宝珠
fwbl3	花费2250神石进行50次宝轮
fwbl4	是否是使用{0}神石和{1}个符文宝珠进行50次宝轮
fwbl5	是否是使用2250神石50次宝轮
fwbl6	是否是使用50个符文宝珠进行50次宝轮
fwbl7	#C(#00c0ff){0}#n#C(#fffadb)获得#C(#66FF00){1}#n种相同的符文，获得【#C(#66FF00){2}#n】倍奖励，#A(#K(xxx))#U#C(#00c0ff)奖励明细#n#n#n
fwbl8	#C(#00c0ff){0}#n#C(#fffadb)进行了50次宝轮，获得#C(#66FF00)1#n倍奖励#C(#66FF00){1}#n次，#C(#66FF00)6#n倍奖励#C(#66FF00){2}#n次，#C(#66FF00)30#n倍奖励#C(#66FF00){3}#n次，#n#A(#K(xxx))#U#C(#00c0ff)奖励明细#n#n#n
fwbl9	符文宝珠不足
fwbl10	#C(#ffffff)#C(#00FF00){0}#n+{1}
fwbl11	1、符文宝轮活动使用神石进行开启，每天第一次开启半价。每天24时重置。#H2、50次宝轮需要贵族4以上才可以使用。#H3、获得3个不同物品时，三个物品全部获得，每种1件。#H4、获得2个相同物品时，相同物品翻6倍，剩下物品获得1件。#H5、获得3个相同物品时，相同物品翻30倍。
fwbl12	贵族等级4开启50次宝轮
zhujue	主角
fangyu	防御
gongji	攻击
fuzhu	辅助
jchd1	活动时间截止
jchd2	当前领先：
jchd3	永久
jchd4	活动时间：
jchd5	剩余时间：
jchd6	贵族{0}可领取
jchd7	{0}年{1}月{2}日
jchd8	剩余：
jchd9	限时{0}天
jchd10	已合服第{0}天
jchd11	领取
jchd12	已过期
zxhd1	当前增加了临时经验值<font color='#00FF00'>{0}</font>点，临时经验值在<font color='#FF0000'>{1}</font>后消失。
zxhd2	当前坐骑：{0}阶{1}星{2}
zxhd3	{0}<font color='#00FF00'>(+{1})</font>/{2}({3}%)
zxhd4	当前拥有坐骑最低品质：{0}
zxhd5	当前临时进化石<font color='#00FF00'>{0}</font>个，临时进化石在<font color='#FF0000'>{1}</font>后消失。
zxhd6	当前临时属性将会在<font color='#FF0000'>{0}</font>后消失。
zxhd7	{0}<font color='#00FF00'>(+{1})</font>/{2}
zxhd8	{0}+{1}  
zxhd9	{0}星宠物：
zxhd10	#C(#FF0000)当前拥有宠物临时值：#H#n
zxhd11	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家#C(#00FF00)当前拥有宠物星数#n返还超级圣果奖励。#H2、使用超级圣果增加当前拥有#C(#00FF00)对应星级所有宠物#n的临时属性值。#H3、活动期间，宠物属性条培养满时，临时属性值则会转化为永久属性值。#H4、临时属性值未成功转化时，则会在当天#C(#00FF00)0点清空#n。#H#H
zxhd12	#C(#FF0000)注意事项：#n#H1、临时属性值#C(#00FF00)不增加战力#n。#H2、临时属性值和永久属性值#C(#00FF00)总和#n不超过最大值。#H3、临时属性值只对#C(#00FF00)当前星级#n有效，不累积到下一星级。#H4、当前拥有#C(#00FF00)多个相同的星级#n的宠物时，若其中一只宠物的某一条临时属性已转化成永久属性值，则会清除其他宠物该条属性的临时值。
zxhd13	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家当前#C(#00FF00)坐骑最低品质#n返还#C(#00FF00)坐骑进化石（临时）#n奖励。#H2、#C(#00FF00)坐骑进化石（临时）#n可与坐骑进化石一同使用，提升坐骑品质。#H3、优先消耗#C(#00FF00)坐骑进化石（临时）#n。
zxhd14	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家当前#C(#00FF00)最高级星灵等级#n返还临时祝福值奖励。#H2、临时祝福值未成功转化时，则会在#C(#00FF00)24小时后清空#n。
zxhd15	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家当前#C(#00FF00)已激羽翼中等级最低的羽翼#n返还#C(#00FF00)羽翼经验石#n奖励。#H2、使用羽翼经验石增加当前#C(#00FF00)所有羽翼#n临时经验值。#H3、活动期间，羽翼培养满时，临时经验值则会转化为永久经验值。#H4、临时经验值未成功转化时，则会在当天#C(#00FF00)0点清空#n。#H#H
zxhd16	#C(#FF0000)注意事项：#n#H1、临时经验值只对#C(#00FF00)当前等级#n有效，不累积到下一级。#H2、若其中一个羽翼的临时经验已转化成永久经验值，则会清除其他羽翼的临时值。
zxhd17	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家当前#C(#00FF00)已激神龙中品质最低的神龙#n返还#C(#00FF00)神龙进化石#n奖励。#H2、神龙进化石分为：初级神龙进化石、中级神龙进化石、高级神龙进化石、顶级神龙进化石。#H3、使用神龙进化石增加当前#C(#00FF00)所有同一品质神龙的#n临时祝福值。#H4、当前品质的临时祝福值未成功转化时，则会在当天#C(#00FF00)0点清空#n。#H#H
zxhd18	#C(#FF0000)注意事项：#n#H1、临时祝福值只对#C(#00FF00)当前品质#n有效，不累积到下一品质。#H2、若其中一只#C(#00FF00)拥有临时祝福值的神龙#n成功进化，则会清除其他同一品质神龙的祝福值。
zxhd19	当前增加了临时祝福值<font color='#00FF00'>{0}</font>点，临时祝福值在<font color='#FF0000'>{1}</font>后消失。
jchdchongzhikuangren	30000
ghfb1	第{0}关
ghfb2	全部通关
ghfb3	您当前的行动力为{0}#H是否使用{1}神石或魔晶购买1次行动力？
ghfb4	购买次数不足
ghfb5	今日已没有剩余的购买次数了。
ghfb6	悬浮信息
ghfb7	仅允许与同公会的成员组队。
ghfb8	你的队伍已解散。
ghfb9	发出邀请成功。
ghfb10	【{0}】邀请你加入TA的队伍#H所在场景：{1}
ghfb11	队伍已满，无法加入
ghfb12	队伍已开始战斗
ghfb13	队伍不存在。
ghfb14	加入队伍成功。
ghfb15	退出队伍成功
ghfb16	已发出申请队长
ghfb17	已有替换队长的请求。
ghfb18	【{0}】申请成为队长
ghfb19	转让成功。
ghfb20	必须组队才能挑战副本BOSS。
ghfb21	该副本BOSS尚未解锁，请先占领前一个副本BOSS关卡。
ghfb22	只有队长才能开始挑战
ghfb23	加入公会后可进入该玩法
ghfb24	1、战斗胜利则消耗1次行动力并且增加对应的副本BOSS关卡占领进度1点。#H2、当行动力为0时，战斗胜利不增加副本关卡占领进度，也无法获得奖励。#H3、提升贵族等级可额外购买更多的行动力。
