stepIndex	nextStep	needLv	needReward	Exp	AwardNMoney	awardBindRMB	awardItems	taskType	taskParam	taskWhat	YuJiaZai	TaskName	TaskNo	Answer	AnswerType	talkType	Talk	npc	scene	desc	descNo	ChuFa	SpeialAc	trapIndex	loadingText	AnswerIcon	TaskGuide	Auto	Pos	FangKuiBiaoTi	FangKuiMiaoShu
2660	2670	36	1	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】另辟他径#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】另辟他径#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)另辟他径#n	3	0	10266001	133	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U寻找出路#n	     #C(#EE0000)36级可接取#C(#4876FF)另辟他径#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,133)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2670	2680	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)为何而战#n	1	0	10267001	133	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心魔为何而战#n	     #C(#EE0000)36级可接取#C(#4876FF)为何而战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,133)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2680	2690	36	0	4000	5000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)为何而战#n	2	0	10268001	123	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心魔为何而战#n	     #C(#EE0000)36级可接取#C(#4876FF)为何而战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,123)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2690	2700	36	1	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】为何而战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)为何而战#n	3	0	10269001	133	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U心魔为何而战#n	     #C(#EE0000)36级可接取#C(#4876FF)为何而战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,133)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2700	2710	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)穷追猛打#n	1	0	10270001	133	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U一个不留#n	     #C(#EE0000)36级可接取#C(#4876FF)穷追猛打#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,133)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2710	2720	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)穷追猛打#n	2	0	10271001	134	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U一个不留#n	     #C(#EE0000)36级可接取#C(#4876FF)穷追猛打#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,134)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2720	2730	36	1	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)穷追猛打#n	3	0	10272001	134	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U一个不留#n	     #C(#EE0000)36级可接取#C(#4876FF)穷追猛打#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,134)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2730	2740	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)意外发生#n	1	0	10273001	134	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U突然的意外#n	     #C(#EE0000)36级可接取#C(#4876FF)意外发生#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,134)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2740	2750	36	0	4000	5000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)意外发生#n	2	0	10274001	124	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U突然的意外#n	     #C(#EE0000)36级可接取#C(#4876FF)意外发生#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,124)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2750	2760	36	1	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】意外发生#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)意外发生#n	3	0	10275001	134	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U突然的意外#n	     #C(#EE0000)36级可接取#C(#4876FF)意外发生#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,134)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2760	2770	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)使命召唤#n	1	0	10276001	134	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U听取使命的召唤#n	     #C(#EE0000)36级可接取#C(#4876FF)使命召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,134)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2770	2780	36	0	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)使命召唤#n	2	0	10277001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U听取使命的召唤#n	     #C(#EE0000)36级可接取#C(#4876FF)使命召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2780	2790	36	1	4000	5000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】使命召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)使命召唤#n	3	0	10278001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U听取使命的召唤#n	     #C(#EE0000)36级可接取#C(#4876FF)使命召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2790	2800	36	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风云突变#n	1	0	10279001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风云又起#n	     #C(#EE0000)38级可接取#C(#4876FF)风云突变#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2800	2810	38	0	4000	6000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风云突变#n	2	0	10280001	125	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风云又起#n	     #C(#EE0000)38级可接取#C(#4876FF)风云突变#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,125)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2810	2820	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风云突变#n	3	0	10281001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风云又起#n	     #C(#EE0000)38级可接取#C(#4876FF)风云突变#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2820	2830	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)圣盾神殿#n	1	0	10282001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U闯入圣盾神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)圣盾神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2830	2840	38	0	4000	6000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)圣盾神殿#n	2	0	10283001	126	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U闯入圣盾神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)圣盾神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,126)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2840	2850	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)圣盾神殿#n	3	0	10284001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U闯入圣盾神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)圣盾神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2850	2860	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙的召唤#n	1	0	10285001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U来自龙神的召唤#n	     #C(#EE0000)38级可接取#C(#4876FF)龙的召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2860	2870	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙的召唤#n	2	0	10286001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U来自龙神的召唤#n	     #C(#EE0000)38级可接取#C(#4876FF)龙的召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2870	2880	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙的召唤#n	3	0	10287001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U来自龙神的召唤#n	     #C(#EE0000)38级可接取#C(#4876FF)龙的召唤#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2880	2890	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)天空神殿#n	1	0	10288001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U挑战天空神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)天空神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2890	2900	38	0	4000	6000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)天空神殿#n	2	0	10289001	127	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U挑战天空神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)天空神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,127)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2900	2910	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)天空神殿#n	3	0	10290001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U挑战天空神殿#n	     #C(#EE0000)38级可接取#C(#4876FF)天空神殿#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2910	2920	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙神传说#n	1	0	10291001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U龙神的传说#n	     #C(#EE0000)38级可接取#C(#4876FF)龙神传说#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2920	2930	38	0	4000	6000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙神传说#n	2	0	10292001	128	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U龙神的传说#n	     #C(#EE0000)38级可接取#C(#4876FF)龙神传说#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,128)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2930	2940	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)龙神传说#n	3	0	10293001	137	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U龙神的传说#n	     #C(#EE0000)38级可接取#C(#4876FF)龙神传说#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,137)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2940	2950	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)十年修行#n	1	0	10294001	137	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U光阴的故事#n	     #C(#EE0000)38级可接取#C(#4876FF)十年修行#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,137)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2950	2960	38	0	4000	6000	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)十年修行#n	2	0	10295001	129	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U光阴的故事#n	     #C(#EE0000)38级可接取#C(#4876FF)十年修行#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,129)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2960	2970	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)十年修行#n	3	0	10296001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U光阴的故事#n	     #C(#EE0000)38级可接取#C(#4876FF)十年修行#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2970	2980	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)过往如烟#n	1	0	10297001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U往事的记忆#n	     #C(#EE0000)38级可接取#C(#4876FF)过往如烟#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2980	2990	38	0	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)过往如烟#n	2	0	10298001	135	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U往事的记忆#n	     #C(#EE0000)38级可接取#C(#4876FF)过往如烟#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,135)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
2990	3000	38	1	4000	6000	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)过往如烟#n	3	0	10299001	136	17	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U往事的记忆#n	     #C(#EE0000)38级可接取#C(#4876FF)过往如烟#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,17,136)					[(1,1,catchTask,-81,54,点击进行任务,0,0),(1,1,npcDlg,530,282,点击进行对话,0,1)]	1			
