worldLevel	wave	startDate	endDate	itemData	specialItemPreview
3	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
3	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
3	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
3	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
3	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
3	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
3	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
3	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
3	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
3	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
3	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
3	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
3	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
3	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
3	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
3	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
3	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
3	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
3	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
3	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
3	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
3	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
3	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
3	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
3	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
3	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
3	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
3	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
4	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
4	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
4	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
4	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
4	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
4	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
4	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
4	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
4	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
4	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(2,3,5,8)	(1,2,3,5,6,7)
4	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(1,4,5,7)	(1,2,3,5,6,7)
4	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(1,4,9,8)	(1,2,3,5,6,7)
4	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
4	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
4	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(1,4,9,7)	(1,2,3,5,6,7)
4	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
4	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
4	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(1,3,9,7)	(1,2,3,5,6,7)
4	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
4	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
4	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
4	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
4	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
4	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
4	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(2,4,6,8)	(1,2,3,5,6,7)
4	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
4	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
4	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
4	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
4	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
4	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
4	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
4	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
4	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
4	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
4	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
4	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
4	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
4	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
4	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
4	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
4	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
4	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
4	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
4	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
4	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
4	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
4	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
4	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
4	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
4	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
5	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
5	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
5	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
5	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
5	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
5	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
5	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
5	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
5	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
5	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(2,3,5,8)	(1,2,3,5,6,7)
5	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(1,4,5,7)	(1,2,3,5,6,7)
5	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(1,4,9,8)	(1,2,3,5,6,7)
5	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
5	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
5	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(1,4,9,7)	(1,2,3,5,6,7)
5	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
5	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
5	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(1,3,9,7)	(1,2,3,5,6,7)
5	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
5	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(1,4,5,7)	(1,2,3,5,6,7)
5	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
5	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
5	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
5	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
5	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(2,4,6,8)	(1,2,3,5,6,7)
5	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
5	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
5	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
5	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
5	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(2,4,5,8)	(1,2,3,5,6,7)
5	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
5	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(2,3,6,7)	(1,2,3,5,6,7)
5	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(2,3,9,8)	(1,2,3,5,6,7)
5	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(2,3,9,7)	(1,2,3,5,6,7)
5	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
5	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(2,4,6,7)	(1,2,3,5,6,7)
5	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(2,4,5,7)	(1,2,3,5,6,7)
5	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(1,3,5,7)	(1,2,3,5,6,7)
5	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
5	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
5	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
5	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
5	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
5	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(1,4,6,8)	(1,2,3,5,6,7)
5	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(1,3,6,8)	(1,2,3,5,6,7)
5	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(2,3,9,8)	(1,2,3,5,6,7)
5	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
5	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(2,4,9,8)	(1,2,3,5,6,7)
5	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(2,4,6,8)	(1,2,3,5,6,7)
5	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
5	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
6	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
6	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(1,4,6,8)	(1,2,3,5,6,7)
6	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(2,4,9,7)	(1,2,3,5,6,7)
6	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(1,3,6,7)	(1,2,3,5,6,7)
6	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
6	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(2,4,9,8)	(1,2,3,5,6,7)
6	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(1,3,5,7)	(1,2,3,5,6,7)
6	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(1,3,9,8)	(1,2,3,5,6,7)
6	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(2,3,5,8)	(1,2,3,5,6,7)
6	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(2,3,5,7)	(1,2,3,5,6,7)
6	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(1,4,6,7)	(1,2,3,5,6,7)
6	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
6	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(1,3,9,8)	(1,2,3,5,6,7)
6	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(2,4,9,8)	(1,2,3,5,6,7)
6	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(2,3,9,8)	(1,2,3,5,6,7)
6	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
6	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(1,3,5,7)	(1,2,3,5,6,7)
6	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(2,3,5,8)	(1,2,3,5,6,7)
6	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(1,4,5,7)	(1,2,3,5,6,7)
6	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(1,4,9,8)	(1,2,3,5,6,7)
6	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(2,3,9,7)	(1,2,3,5,6,7)
6	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
6	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(1,4,9,7)	(1,2,3,5,6,7)
6	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
6	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(1,4,5,8)	(1,2,3,5,6,7)
6	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(1,4,9,7)	(1,2,3,5,6,7)
6	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(1,3,5,8)	(1,2,3,5,6,7)
6	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(2,4,5,8)	(1,2,3,5,6,7)
6	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(1,4,9,8)	(1,2,3,5,6,7)
6	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
6	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(2,3,5,7)	(1,2,3,5,6,7)
6	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(1,3,6,7)	(1,2,3,5,6,7)
6	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(2,4,6,7)	(1,2,3,5,6,7)
6	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(1,3,9,7)	(1,2,3,5,6,7)
