rewardId	desc	needVIP	level	needZDL	needFill	bugCard	fillNum	cardNum	oneFlyNum	VIPNum	mountNumber	orangeHeroNum	needGemNum	needGemNumDay	TarotNum	TarotNumDay	mountLevel	singleFill	equipNum	TotalGem	totalTaro	MallWing	TotalFill	UnionTreNum	TotalRMB	PetNum	MarryCnt	RingLevel	HefuDay	WingTimes	TogWingTimes	PetTimes	TogPetTimes	needFeedTimes	unionGod	unionFill	petEvoTimes	totalPetTimes	upstartimes	totalUpstar	upordertimes	totalUpOrder	StarGirlLevel	totalStarGirlLevel	StarGirlStar	totalStarGirlStar	dragonLevel	totaldragonLevel	dragonEvo	totaldragonEvo	titleLevel	totaltitleLevel	maxNum	rewardItem	rewardItemShow	rewardTiLi	rewardTarot	rewardHero	bindRMB	money	UnbindRMB_S	Reputation	TaortHP	request	requestNum
311	全服每日累计<br>消费20000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
312	全服每日累计<br>消费30000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
313	全服每日累计<br>消费40000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
314	全服每日累计<br>消费60000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
315	全服每日累计<br>消费80000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
316	每日累计<br>充500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
317	每日累计<br>充1500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
318	每日累计<br>充3000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
319	每日累计<br>充4500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
320	每日累计<br>充6000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
321	每日累计<br>充7500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,1)]	[(26222,1)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
322	每日累计<br>充10500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,2),(26306,30)]	[(26222,2),(26306,30)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
323	每日累计<br>充13500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,2)]	[(26222,2)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
324	每日累计<br>充18000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,3),(26324,15)]	[(26222,3),(26324,15)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
325	每日累计<br>充22500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,3)]	[(26222,3)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
326	每日累计<br>充28500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,4)]	[(26222,4)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
327	每日累计<br>充34500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,4)]	[(26222,4)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
328	每日累计<br>充43500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,6)]	[(26222,6)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
329	每日累计<br>充52500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,6)]	[(26222,6)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
330	每日累计<br>充64500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,8)]	[(26222,8)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
331	每日累计<br>充79500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,10)]	[(26222,10)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
332	每日累计<br>充97500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,12)]	[(26222,12)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
333	每日累计<br>充118500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26222,14)]	[(26222,14)]	0	0	0	0	0	0	0	0	狂欢充值：	350000
334	每日累计<br>充500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
335	每日累计<br>充1500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
336	每日累计<br>充3000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
337	每日累计<br>充4500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
338	每日累计<br>充6000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
339	每日累计<br>充7500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,1),(27939,5)]	[(26235,1),(27939,5)]	0	0	0	0	0	0	0	0	购买神石：	350000
340	每日累计<br>充10500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,2),(27939,10)]	[(26235,2),(27939,10)]	0	0	0	0	0	0	0	0	购买神石：	350000
341	每日累计<br>充13500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,2),(27939,10)]	[(26235,2),(27939,10)]	0	0	0	0	0	0	0	0	购买神石：	350000
342	每日累计<br>充18000神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,3),(27939,15)]	[(26235,3),(27939,15)]	0	0	0	0	0	0	0	0	购买神石：	350000
343	每日累计<br>充22500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,3),(27939,15)]	[(26235,3),(27939,15)]	0	0	0	0	0	0	0	0	购买神石：	350000
344	每日累计<br>充28500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,4),(27939,20)]	[(26235,4),(27939,20)]	0	0	0	0	0	0	0	0	购买神石：	350000
345	每日累计<br>充34500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,4),(27939,20)]	[(26235,4),(27939,20)]	0	0	0	0	0	0	0	0	购买神石：	350000
346	每日累计<br>充43500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,6),(27939,30)]	[(26235,6),(27939,30)]	0	0	0	0	0	0	0	0	购买神石：	350000
347	每日累计<br>充52500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,6),(27939,30)]	[(26235,6),(27939,30)]	0	0	0	0	0	0	0	0	购买神石：	350000
348	每日累计<br>充64500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,8),(27939,40)]	[(26235,8),(27939,40)]	0	0	0	0	0	0	0	0	购买神石：	350000
349	每日累计<br>充79500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,10),(27939,50)]	[(26235,10),(27939,50)]	0	0	0	0	0	0	0	0	购买神石：	350000
350	每日累计<br>充97500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,12),(27939,60)]	[(26235,12),(27939,60)]	0	0	0	0	0	0	0	0	购买神石：	350000
351	每日累计<br>充118500神石	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26235,14),(27939,70)]	[(26235,14),(27939,70)]	0	0	0	0	0	0	0	0	购买神石：	350000
352	每日累计<br>充100神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26145,1),(25831,1)]	[(26145,1),(25831,1)]	0	0	0	0	0	0	0	0	达标数量：	100000
353	每日累计<br>充500神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,5),(25831,4)]	[(25642,5),(25829,20),(25828,500000),(25831,4)]	0	0	0	20	500000	0	0	0	达标数量：	100000
354	每日累计<br>充1000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,10),(25831,5)]	[(25642,10),(25829,30),(25828,1000000),(25831,5)]	0	0	0	30	1000000	0	0	0	达标数量：	100000
355	每日累计<br>充5000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,20),(25831,40)]	[(25642,20),(25829,50),(25828,2000000),(25831,40)]	0	0	0	50	2000000	0	0	0	达标数量：	100000
356	每日累计<br>充10000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,30),(25831,50)]	[(25642,30),(25829,100),(25828,3000000),(25831,50)]	0	0	0	100	3000000	0	0	0	达标数量：	100000
357	每日累计<br>充20000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,50),(25831,100)]	[(25642,50),(25829,200),(25828,5000000),(25831,100)]	0	0	0	200	5000000	0	0	0	达标数量：	100000
358	每日累计<br>充50000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,150),(25831,300)]	[(25642,150),(25829,500),(25828,15000000),(25831,300)]	0	0	0	500	15000000	0	0	0	达标数量：	100000
359	每日累计<br>充100000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,250),(25831,500)]	[(25642,250),(25829,1000),(25828,25000000),(25831,500)]	0	0	0	1000	25000000	0	0	0	达标数量：	100000
360	4级宝石累计<br>购买10颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	200
361	4级宝石累计<br>购买20颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
362	4级宝石累计<br>购买30颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
363	4级宝石累计<br>购买50颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标数量：	200
364	4级宝石累计<br>购买70颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	200
365	4级宝石累计<br>购买100颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	达标数量：	200
366	4级宝石累计<br>购买200颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	达标数量：	200
367	累计高级占卜<br>5次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,200000)]	0	0	0	0	200000	0	0	0	累计次数：	100
368	累计高级占卜<br>10次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
369	累计高级占卜<br>15次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
370	累计高级占卜<br>25次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	累计次数：	100
371	累计高级占卜<br>35次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	累计次数：	100
372	累计高级占卜<br>50次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	累计次数：	100
373	累计高级占卜<br>100次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	累计次数：	100
374	开启铜宝箱个数<br>达到4<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,1),(26150,1)]	[(26149,1),(26150,1)]	0	0	0	0	0	0	0	0	达标个数：	4
375	开启银宝箱个数<br>达到3<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,2),(26150,2)]	[(26149,2),(26150,2)]	0	0	0	0	0	0	0	0	达标个数：	3
376	开启金宝箱个数<br>达到2<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(1,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,4),(26150,4)]	[(26149,4),(26150,4)]	0	0	0	0	0	0	0	0	达标个数：	2
377	每日购买4级宝石100个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	300
378	每日购买4级宝石200个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	300
379	每日购买4级宝石300个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	300
380	每日高级占卜50次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	150
381	每日高级占卜100次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	150
382	每日高级占卜150次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	150
383	全服每日累计<br>消费10000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
384	全服每日累计<br>消费20000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
385	全服每日累计<br>消费30000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
386	全服每日累计<br>消费40000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
