girlId	starLevel	girlName	maxStarlevel	maxBlessValue	successNeedMinBlessValue	failAddBlessValue	starLevelUpOdds	starLevelUpNeedItem	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	passiveSkill	skill_rate	pskillIcon	starNotice	skillName	skillDes
6	16	双子座星灵	20	12537	8149	1	22	(26934,1)	149400	0	0	49800	0	49800	0	11100	0	0	0	0	6500	0	0	[(3030,16),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0),(3012,0)]	10250	jnxl12	16星可激活被动技能：#H#C(#00FF00)星灵有30%几率眩晕攻击目标，眩晕持续1回合#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)42500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	17	双子座星灵	20	15537	10099	1	18	(26934,1)	161400	0	0	53800	0	53800	0	11600	0	0	0	0	7000	0	0	[(3030,17),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0),(3012,0)]	11360	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)45000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	18	双子座星灵	20	19287	12536	1	14	(26934,1)	180600	0	0	60200	0	60200	0	12100	0	0	0	0	7500	0	0	[(3030,18),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0),(3012,0),(3033,0)]	11360	jnxl12	18星可激活被动技能：#H#C(#00FF00)进入战斗时提高己方全队8%增伤及8%减伤#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)47500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	19	双子座星灵	20	23662	15380	1	12	(26934,1)	204600	0	0	68200	0	68200	0	12600	0	0	0	0	8000	0	0	[(3030,19),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0),(3012,0),(3033,0)]	11360	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)50000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	20	双子座星灵	20	999999	999999	1	18	(26934,1)	228600	0	0	76200	0	76200	0	13100	0	0	0	0	8500	0	0	[(3030,20),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0),(3012,0),(3033,0)]	12500	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)52500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
7	1	摩羯座星灵	20	16	4	1	14285	(26934,1)	8100	0	0	2700	0	2700	0	400	0	0	0	0	500	0	0	[(3036,1)]	10000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)5000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	2	摩羯座星灵	20	40	8	1	5555	(26934,1)	15300	0	0	5100	0	5100	0	600	0	0	0	0	800	0	0	[(3036,2)]	10000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	3	摩羯座星灵	20	97	20	1	2564	(26934,1)	22500	0	0	7500	0	7500	0	900	0	0	0	0	1000	0	0	[(3036,3)]	10000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)10000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	4	摩羯座星灵	20	198	40	1	1666	(26934,1)	29700	0	0	9900	0	9900	0	1100	0	0	0	0	1200	0	0	[(3036,4)]	10000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)12500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	5	摩羯座星灵	20	335	67	1	746	(26934,1)	36900	0	0	12300	0	12300	0	1300	0	0	0	0	1500	0	0	[(3036,5),(3037,1)]	13000	jnxl14	5星可激活被动技能：#H#C(#00FF00)持续回复的血量提高10%#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)15000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	6	摩羯座星灵	20	535	347	1	531	(26934,1)	44100	0	0	14700	0	14700	0	1600	0	0	0	0	1800	0	0	[(3036,6),(3037,1)]	13000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)17500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高15%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	7	摩羯座星灵	20	735	514	1	452	(26934,1)	51300	0	0	17100	0	17100	0	1900	0	0	0	0	2100	0	0	[(3036,7),(3037,1)]	16000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)20000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高15%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	8	摩羯座星灵	20	1101	748	1	283	(26934,1)	58500	0	0	19500	0	19500	0	2200	0	0	0	0	2400	0	0	[(3036,8),(3037,1),(3038,0)]	16000	jnxl14	8星可激活被动技能：#H#C(#00FF00)星灵额外回复等值于星灵攻击力20%的生命值#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)22500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高15%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	9	摩羯座星灵	20	1412	988	1	235	(26934,1)	68100	0	0	22700	0	22700	0	2500	0	0	0	0	3000	0	0	[(3036,9),(3037,1),(3038,0)]	16000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)25000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高15%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	10	摩羯座星灵	20	2134	1493	1	156	(26934,1)	77700	0	0	25900	0	25900	0	3100	0	0	0	0	3500	0	0	[(3036,10),(3037,2),(3038,0),(3011,0)]	16000	jnxl14	10星可激活被动技能：#H#C(#00FF00)初始星灵增加25怒气#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)27500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高15%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	11	摩羯座星灵	20	3137	2039	1	91	(26934,1)	89700	0	0	29900	0	29900	0	8600	0	0	0	0	4000	0	0	[(3036,11),(3037,2),(3038,0),(3011,0)]	19000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)30000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高20%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	12	摩羯座星灵	20	4287	2786	1	66	(26934,1)	101700	0	0	33900	0	33900	0	9100	0	0	0	0	4500	0	0	[(3036,12),(3037,2),(3038,0),(3011,0),(3020,0)]	19000	jnxl14	12星可激活被动技能：#H#C(#00FF00)星灵治疗时，清除该单位身上的负面效果#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)32500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高20%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	13	摩羯座星灵	20	5787	3761	1	49	(26934,1)	113700	0	0	37900	0	37900	0	9600	0	0	0	0	5000	0	0	[(3036,13),(3037,2),(3038,0),(3011,0),(3020,0)]	19000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)35000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高20%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	14	摩羯座星灵	20	7537	4899	1	37	(26934,1)	125700	0	0	41900	0	41900	0	10100	0	0	0	0	5500	0	0	[(3036,14),(3037,2),(3038,0),(3011,0),(3020,0),(3013,0)]	22000	jnxl14	14星可激活被动技能：#H#C(#00FF00)星灵释放技能时，20%概率增加25点怒气#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)37500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高20%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	15	摩羯座星灵	20	9787	6361	1	29	(26934,1)	137700	0	0	45900	0	45900	0	10600	0	0	0	0	6000	0	0	[(3036,15),(3037,3),(3038,0),(3011,0),(3020,0),(3013,0)]	22000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)40000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高20%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	16	摩羯座星灵	20	12537	8149	1	22	(26934,1)	149700	0	0	49900	0	49900	0	11100	0	0	0	0	6500	0	0	[(3036,16),(3037,3),(3038,0),(3011,0),(3020,0),(3013,0),(3018,0)]	22000	jnxl14	16星可激活被动技能：#H#C(#00FF00)主角血量低于30%时，每回合恢复生命值的5%，持续3回合#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)42500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	17	摩羯座星灵	20	15537	10099	1	18	(26934,1)	161700	0	0	53900	0	53900	0	11600	0	0	0	0	7000	0	0	[(3036,17),(3037,3),(3038,0),(3011,0),(3020,0),(3013,0),(3018,0)]	26000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)45000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	18	摩羯座星灵	20	19287	12536	1	14	(26934,1)	180900	0	0	60300	0	60300	0	12100	0	0	0	0	7500	0	0	[(3036,18),(3037,3),(3038,0),(3011,0),(3020,0),(3013,0),(3018,0),(3043,0)]	26000	jnxl14	18星可激活被动技能：#H#C(#00FF00)进入战斗时提高己方全队5%增伤及5%减伤#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)47500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	19	摩羯座星灵	20	23662	15380	1	12	(26934,1)	204900	0	0	68300	0	68300	0	12600	0	0	0	0	8000	0	0	[(3036,19),(3037,3),(3038,0),(3011,0),(3020,0),(3013,0),(3018,0),(3043,0)]	26000	jnxl14		摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)50000+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
7	20	摩羯座星灵	20	999999	999999	1	18	(26934,1)	228900	0	0	76300	0	76300	0	13100	0	0	0	0	8500	0	0	[(3036,20),(3037,4),(3038,0),(3011,0),(3020,0),(3013,0),(3018,0),(3043,0),(3044,0)]	30000	jnxl14	20星可激活被动技能：#H#C(#00FF00)星灵治疗时额外为一个目标恢复技能效果50%的生命值#n	摩羯守护	#C(#ffffff)1.为主角提高#C(#ffd700)52500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n
